,word,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74
783,liberti,0.0,0.0,0.06254050517694291,0.058886612938223906,0.0,0.0,0.0,0.0,0.0,0.02700779950537215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03430569211017478,0.0,0.0,0.0,0.0,0.0,0.0,0.22833665605763928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7609116333787126,0.0742978403607825,0.0,0.0,0.009805858217378,0.0,0.0,0.0,0.0,0.0,0.023419924887792615,0.0,0.0,0.013695461263027174,0.0,0.0,0.026736976818189262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,lie,0.06370846296584114,0.013827889037990102,0.007809462170910103,0.01855573730887168,0.0,0.0,0.0,0.0,0.0,0.001693836003407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006991081960528118,0.0026149128928730048,0.0,0.0,0.0,0.0,0.024314096741003998,0.0,0.008373041700714463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001883252923451431,0.0,0.0007470271139658348,0.025123672682888173,0.0,0.0,0.0,0.0,0.0,0.0,0.020723772416539415,0.0,0.013963804218386531,0.0,0.0,0.0,0.0,0.0,0.0132589545531036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,life,0.07193834688557123,0.0,0.013797196443957164,1.197876483821683,0.0,0.04640215492305859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015383301738753472,0.0,0.0,0.0063330221135912,0.14165627300283148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197136419368463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490905900125049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6034868942048898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25500856692440127
786,lift,0.016580178975451925,0.21941362726025068,0.0,0.028867830736512366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10005174287261424,0.0,0.0,0.0,0.0,0.0008470664108735257,0.0,0.0,0.0,0.0,0.0,0.15254947478053446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011816449899441266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05463013112697544,0.0,0.0,0.02038311978708364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028708918465761575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,light,0.057965200068093914,0.0017369240932573853,0.0,0.0889675936425304,0.0,0.0001362169674702102,0.0,0.014463435369051793,0.0,0.03714283520484623,0.0,0.003371469097132256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01671971437580468,0.0,0.0045689038225903995,0.0,0.0,0.0,0.0017829347906150824,0.0,0.004850637192242088,0.0,0.0,0.0,0.013477394218318417,0.0880992155091456,0.0,0.0,0.0,0.0,0.0,0.0032341383787659692,0.016608541583295538,0.01676851726145608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010308207343596476,0.013863720918052078,0.0034906565086998335,0.007925795005368727,0.07256244274276406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024997496091446938,0.0,0.0,0.0,0.0,0.0,0.014698742447263208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,like,0.6466499742064358,0.045491425723305313,0.024990844332034478,0.31574241303887973,0.006063997769648069,0.005560520220945408,0.05317557923301192,0.0,0.02496186778083838,0.06960723776182802,0.047676943291787954,0.29393884634516704,0.05352542376377762,0.026873112718861704,0.028051189433156955,0.04152128297809388,0.0034209243987959903,0.07343852882507755,0.0,0.040233449430507905,0.08577078529305647,0.0,0.007325868260143598,0.02211468898666923,0.0018798266908381428,0.03577739850713012,0.014609204109700026,0.026047199467496666,0.033613301665089496,0.0072179599802018515,0.007912825824370228,0.0005812716169056615,0.01396810467698019,0.05348871532038541,0.03211001619569289,0.02888009344733581,0.04692551315423488,0.02870261156177327,0.0008722942168839266,0.0,0.05959931350131411,0.053638904353165935,0.0,0.07316216730778956,0.0016221766610871914,0.06571774068329898,0.030228721583618154,0.017311857814386492,0.0,0.07581920267870398,0.08629659980619801,0.052987374938052945,0.07182440556572013,0.058942769123751536,0.00956353689738782,0.0068040101608333485,0.009403622725422273,0.0022382019711372583,0.0,0.09477122458115235,0.0819763433581672,0.040052775802245706,0.0,0.0,0.0,0.003514877113347836,0.031032723464705914,0.09836095692041823,0.06216288052972163,0.02910237083367143,0.0013518472863528418,0.023939422407344885,0.00930947685164227,0.0,0.0
789,limit,0.005495282817065597,0.055472865169426566,0.04886614732691345,0.0,0.0019544391604626684,0.0,0.0,0.0,0.05778363462620834,0.0,0.0,0.02789138868889861,0.0,0.0,0.0,0.0030309076835409073,0.005295768989469728,0.0,0.0,0.057940666662896635,0.13332768516644544,0.008006368968484444,0.0,0.0,0.0,0.030281036908511787,0.03748559148681011,0.00396878670676723,0.0,0.0,0.02294292153924081,0.002208943329988515,0.0,0.0,0.007327390514141987,0.0,0.02233128323221716,0.0,0.0,0.0,0.0,0.017441223409138996,0.001189852736055168,0.00849790696964093,0.030121919972400546,0.02393858582843551,0.0019724793493019212,0.003051251645011022,0.0,0.017753384763844585,0.0,0.023100635757385336,0.2886529335893474,0.023409905253124925,0.0,0.05978560308051618,0.0029280241992955813,0.036227653812679984,0.0,0.022403361629603852,0.009608202986130345,0.028728014212477587,0.0,0.0,0.0,0.2988721945330016,0.0,0.00299187971675711,0.0,0.03942192936713062,0.0,0.03134894970765932,0.0,0.0,0.0
790,line,0.16674303721476702,0.01661210512260385,0.0,0.09721821345506826,0.0,0.022981608406000387,0.0,0.013485233771498179,0.0,0.0,0.004568486644787589,0.06114208512992306,0.01942199591692788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015666444706421496,0.0,0.018602424373561566,0.03214471190169685,0.0,0.027525638626885254,0.0,0.0,0.0031434583461137683,0.4434189562116463,0.04243368196542583,0.0642027664736063,0.03127973046760715,0.0036189206022979852,0.01939598113607874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002250773026359405,0.0,0.014507950032246867,0.0,0.016225071377329512,0.000552485711266768,0.0,0.023961030755054413,0.01719499411199889,0.0,0.0,0.03664745313537837,0.0,0.0,0.005924761774876234,0.0,0.018557089447685426,0.0,0.0,0.0,0.0,0.011396587356332435,0.06739366033420299,0.0061407212119424515,0.0,0.007564203594805852,0.0,0.0,0.0,0.10150410166884552,0.011364829377877372,0.0
791,list,0.13498087824617763,0.0,0.0,0.0,0.0,0.024910478326584756,0.0,0.0,0.0004898828298249151,0.41197471899473825,0.0,0.0,0.0,0.005559052193623118,0.3554851369334245,0.0,0.0,0.0,0.0,0.0,0.11579037274365596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02341308688456701,0.0,0.0,0.0,0.0,0.03443827453084374,0.01051181801152414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04816951813915664,0.0,0.010984897165427767,0.0,0.0,0.0,0.0,0.0,0.005953197132232382,0.0,0.0,0.03190198636850979,0.0,0.0,0.0,0.0007369323207766697,0.0,0.0,0.0,0.39110005910047535,0.0,0.0,0.023029937364144014
792,listen,0.29075379286350034,0.021365347465214516,0.00019081884372281588,0.04441521928202891,0.07805790235127928,0.0,0.0,0.0,0.0,0.0005206293173119683,0.0,0.0,0.0,0.007462113931006609,0.006099071848865828,0.0,0.0,0.0,0.0,0.03461162662416963,0.0,0.0,0.0,0.0,0.0,0.027439460322364335,0.005001201347983561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006036040490978946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03686679312213968,0.0,0.0,0.005334085977804526,0.0,0.002191814948337176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035675720502614094,0.0,0.0,0.0,0.0,0.0
793,liter,0.11114985157944636,0.0,0.0,0.05236280007675922,0.0,0.0016059376868472726,0.0,0.0,0.0,0.0,0.008762997263379426,0.01764450734278404,0.013392397917685777,0.002504409536175477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004692941828069547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02338901355508627,0.0,0.0,0.0,0.0016026049324798404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,littl,0.5097262769763244,0.0,0.0,0.13473193571141953,0.0,0.0,0.004044768157989998,0.0,0.0,0.0,0.007210512467978381,0.0,0.0,0.0,0.0,0.008296814747074202,0.0,0.05954962857612874,0.0,0.0,0.0,0.040408877202467317,0.0006581975093370904,0.010083736402778468,0.0012677092908586962,0.012326015974521513,0.0,0.0,0.0,0.0,0.0,0.009480753326920855,0.009246710487128319,0.0,0.0,0.0,0.0,0.0,0.0,0.00021866644180885007,0.0,0.008569092010755685,0.0,0.0,0.0,0.0,0.0,0.0,0.024643303192574618,0.0,0.0,0.0,0.014686858937894655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013497629059710447,0.09551413919572592,0.0,0.0,0.0,0.023149626599244768,0.0,0.0,0.02635267273477152,0.0,0.0,0.012016920216131401,0.0,0.03368844449465196,0.0
795,live,0.18767932365527873,0.0,0.0,1.0069638528942877,0.0,0.06868291007720354,0.0,0.004845503993646785,0.09417951376707072,0.012379551627106996,0.012325099050918798,0.0,0.27376640892557136,0.12511904055006612,0.12686073109153248,0.0,0.02148734320506934,0.18004133594946992,0.04974014457340099,0.0,0.009654824183409773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675495994197555,0.0539995151326415,0.0,0.0,0.0,0.0,0.0,0.0039081225833267515,0.0,0.0,0.0,0.09291921563530968,0.0,0.0,0.0,0.0,0.08594880440491741,0.05725230002576841,0.0,0.09191705133942325,0.05670593124686551,0.0,0.0,0.0009068420762511171,0.10371681071307116,0.0,0.0,0.0,0.0,0.07542732780039843,0.0,0.0,0.08769098480039428,0.0,0.0,0.13399311031699926,0.0,0.0,0.0,0.0,0.0,0.0,0.004723127913166443,0.0,0.024142615889483753,0.0
796,loan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021474242990217215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821779067360034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68255536282611,0.0,0.0,0.0,0.0,0.0,0.18745618230566824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06386244489082364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027980420712631585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,local,0.0,0.0,0.0,0.18579651706810366,0.0,0.0,0.2799410619802366,0.05463334329070442,0.0,0.0,0.09656436381524615,0.0,0.0,0.06128315044509132,0.0,0.0,0.04660245878575981,0.0,0.0,0.0,0.0,0.0,0.0,0.005417250403084338,0.011717105018168176,0.0,0.0,0.0,0.120328893439223,0.30715697109981516,0.0,0.15295478479852936,0.0,0.03386583726773989,0.20452182399034072,0.0,0.20297741970535127,0.01495475316323907,0.0,0.0,0.0,0.14965013622347215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4226790785453564,0.07687434229028814,0.0,0.0,0.025984225142519624,0.834298381467912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004209078502906343,0.003530891753334197,0.0,0.0,0.17326794084319033,0.059980624133933486,0.029628475879795408,0.0,0.0
798,locat,0.0,0.0,0.0,0.10663430459801328,0.0,0.014260343821036246,0.0,0.013547335910740173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003053004066435401,0.014858050909366363,0.0,0.0,0.003173906255447312,0.0576365734941455,0.0,0.0,0.0,0.0,0.014949852487276375,0.0044670370702947085,0.0,0.02364254145851514,0.0011505823141787213,0.003644734918548945,0.0,0.0008084966385352667,0.09995880850826368,0.0,0.0,0.01855898289432673,0.0,0.0,0.0,0.05634161508679446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04219358115639717,0.0,0.0,0.06856825468350246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009877561971471063,0.07692157416348454,0.0,0.0,0.0,0.0,0.0269708377613162,0.0,0.03453773731705315
799,long,0.22112822696827553,0.008994032733852676,0.0,0.2049120593667203,0.011911984146312749,0.01524845721740873,0.01981268723252763,0.0,0.01804867283232643,0.006107194279389238,0.009421771100124477,0.19789740229824063,0.015520792020696795,0.0,0.02240101196906919,0.019478376539387297,0.0030340367819615844,0.01781493768856839,0.007837628882022024,0.009487575513165435,0.0,0.0,0.0,0.00894900535343809,0.0,0.021954251209132147,0.0,0.0,0.005100196198706295,0.0,0.0,0.07454572285273393,0.0,0.0,0.011129578831741135,0.0,0.0,0.0,0.04782428899244516,0.0,0.0,0.0,0.015990100057809452,0.0,0.0,0.03978611671047685,0.005244802163781011,0.0,0.011278661186131585,0.035641206209218776,0.0360880343915792,0.0007862503006048905,0.0856631717299874,0.0,0.07960038006885853,0.0,0.0,0.0,0.0,0.0,0.01873402604809948,0.0,0.0,0.0,0.014581446508811605,0.00033311822903009657,0.0,0.08695526594321215,0.0,0.0,0.0,0.02443707325355247,0.0,0.022670314000257614,0.054192820205847224
800,longer,0.10816689723335202,0.023947182260967672,0.0,0.035313241093615784,0.013748375058487161,0.0,0.0,0.0,0.08505776987388988,0.005661281250973066,0.0,0.02743673259214557,0.024172710821747857,0.0030104882452954176,0.014700917955295406,0.0,0.0006822992866758724,0.0031500358749175245,0.0,0.0,0.0,0.0,0.0,0.0,0.003980273531308076,0.037261721500574975,0.0,0.0,0.0034308960000810056,0.0,0.0,0.041154105133239555,0.0,0.0,0.0,0.0,0.0,0.0,0.037685072421409296,0.0,0.0,0.0,0.012277415776329448,0.0,0.0,0.0,0.01444113465026868,0.0,0.0,0.012285673442335701,0.047364386451799495,0.0,0.07031577035447192,0.0,0.020881098081455465,0.0,0.0012076436424609876,0.0,0.0,0.03790150472074732,0.007682047466023912,0.0,0.0,0.0,0.0,0.010975077856253321,0.0,0.048383116131242423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,longterm,0.0,0.016052112991928717,0.0,0.0,0.02038481694878623,0.0,0.0,0.0,0.0643524012439864,0.0,0.03330198564471412,0.06504528433030775,0.0,0.011114432104765289,0.0,0.004843067468180121,0.0,0.0,0.0,0.0,0.0,0.0,0.02007782576164241,0.0,0.01814200575956641,0.020176057006208246,0.0,0.0,0.004273254632684153,0.0,0.0276025413356927,0.563852941431197,1.0527257738806623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063084689219202,0.0,0.0,0.0,0.0189467422023343,0.0,0.0,0.0,0.0,0.0,0.04127834070891838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05346308305837459,0.0,0.0009032273582942675,0.0,0.0,0.0,0.018888890694318063,0.0,0.0,0.0
802,look,0.9371659171730332,0.02475633865012681,0.0,0.04231355809747421,0.0,0.0,0.0063223310113338285,0.0,0.0,0.0,0.007426915809280454,0.13225481962413618,0.1930122551523718,0.0,0.0,0.010269181500738845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074590494004247885,0.015340891394010306,0.04049089700244224,0.0,0.0,0.0,0.0,0.009279105287602157,0.0,0.03687329117464506,0.0,0.0029572414880046963,0.016962005718262067,0.0,0.04404485109154056,0.009488103994120938,0.006524503593982224,0.0120814467350507,0.0,0.0,0.0,0.0,0.0,0.0,0.04079905915062601,0.0,0.0,0.0,0.0,0.03545540685466223,0.04526939440415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07032414892663931,0.005176950995372836,0.05391064705976915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,loophol,0.0,0.0,0.0,0.0,0.020493401313880843,0.01487428353447972,0.0,0.0,0.0,0.08798418683278689,0.0,0.0,0.0,0.0,0.3186147303840435,0.005248087339723231,0.0,0.0,0.0,0.0,0.009984894451934897,0.0,0.0,0.01019955733754897,0.17981936928590878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006457332308538025,0.0,0.004609837832707408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045564448015073616,0.0,0.0,0.0,0.0,0.028764944674634155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066697394775008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021852393290259415,0.0
804,lose,0.1429083038976419,0.0,0.002112042008214585,0.05509924426965148,0.007518495518445078,0.0,0.017628931703393465,0.0,0.0668545971554169,0.0,0.0,0.0,0.0838219102159289,0.0238384984890164,0.03912377338636589,0.07138671005665244,0.0,0.0009896123538217457,0.005200515966668455,0.0,0.0039718636745854725,0.0,0.1139086918636679,0.0,0.0038107107934232678,0.0,0.0,0.0,0.0,0.02832318007234425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025246145864121487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01444168278534711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09848817376724947,0.0,0.0,0.0,0.0,0.0,0.0,0.050904377337042096,0.0,0.0,0.0,0.0,0.0,0.0,0.11607907374570495,0.0
805,loss,0.0,0.0,0.0,0.3069455509458764,0.0,0.0,0.0,0.0,0.0,0.006283811500182898,0.0,0.0,0.024967626120819226,0.0,0.005512317397712283,0.07026937885357684,0.0,0.0,0.0,0.0,0.0021564195392129656,0.020014361613442982,0.032986702103625004,0.0,0.0015236739923204774,0.012957873082909077,0.012319598776576885,0.0,0.0,0.054425756667330676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023482236222911054,0.0,0.0,0.0,0.0008013779903117178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05761526904827943,0.0,0.0,0.0,0.018447505916258752,0.0,0.0,0.03490646600294245,0.027772737454641573,0.0,0.0,0.0,0.0,0.0,0.06300080633031001,0.0,0.0,0.0,0.0,0.018686504798810833,0.0,0.008904433977901536,0.0
806,lost,0.11272018501800805,0.0,0.0020475531755445517,0.4070684143927524,0.0,0.0,0.0,0.0,0.0,0.0034302514105196105,0.0007935258616850755,0.0,0.14102769247631464,0.10270863542206085,0.07976145571674859,0.08610307847591323,0.0,0.0,0.0,0.0,0.0,0.0,0.03015234073570627,0.0,0.0,0.0,0.0,0.0,0.0,0.07868963474843159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002865067146743452,0.0,0.0,0.0,0.0,0.02389595832775387,0.0,0.0,0.07413733275653653,0.0,0.0,0.0,0.0,0.06957471137244386,0.0,0.04442840086894728,0.0,0.0,0.0,0.0,0.0,0.01167409192384458,0.018732161744087615,0.0
807,lot,0.8352415017436053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004159131001141575,0.09201439273361593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005419995597400036,0.06108415194091997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07284946952223392,0.025184818613587685,0.0,0.0,0.0,0.0,0.0019385713607907205,0.0,0.0,0.0,0.010147422102146378,0.0,0.0,0.0,0.0,0.0,0.01578761933016797,0.0,0.0,0.0,0.0,0.0,0.0,0.10871886819645196,0.0,0.0,0.0,0.0,0.012173437491757534,0.0,0.0,0.0,0.0,0.0,0.0,0.012902196677538459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,louisiana,0.0,0.0,0.0,0.10468402283328665,0.0,0.0,0.0,0.0,0.0,0.0,0.015066318163845422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04101039938698059,0.0,0.0,0.0,0.0,0.008900184015622297,0.0,0.0,0.009561849117584124,0.00990911177201718,0.002335350238489127,0.0020937824918624876,0.0,0.0,0.0,0.0,0.0,0.0,0.3708227216038479,0.0,0.0,0.0,0.0,0.018029820299775526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024416443464789182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03100293543164688,0.0,0.0,0.0,0.019096844442697887,0.0,0.0,0.09468063430886406
809,love,0.03977916795148038,0.0,0.01704639505031986,1.06496299368333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035822184888886506,0.0,0.0,0.0044914759080517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375701333896628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044182745644924575
810,low,0.030192611409706072,0.0,0.0,0.002868604907399536,0.0,0.0,0.0029474695735140356,0.0,0.026242176694346208,0.0,0.0010084026734740446,0.0,0.08816026211036164,0.0,0.0,0.0,0.0,0.020283999919599227,0.0,0.0,0.0,0.0,0.0,0.08667448301671246,0.040255611201104366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015493499547025126,0.00010695065342743453,0.0,0.039608436434171675,0.0,0.0,0.0,0.0,0.0,0.003475677658906365,0.0,0.0015071706926474589,0.0,0.0,0.0,0.020363767963025633,0.0,0.0,0.0,0.0,0.0,0.026963448087367992,0.0,0.01149291129477062,0.0,0.0,0.0,0.02524540957264358,0.0,0.0,0.0,0.0,0.0,0.015651589213530367,0.0047485308728209144,0.0,0.016144389060494202,0.0007084253809907391,0.0,0.01701669044168324,0.0,0.032451561436991634,0.0
811,lower,0.010848509602511588,0.0,0.03598135800230942,0.0,0.0,0.0,0.0,0.0,0.07574116918729643,0.0,0.0,0.0,0.12104883255536765,0.0,0.0,0.06134502424806962,0.0,0.0,0.0,0.0,0.0,0.003886622123941346,0.0,0.07167884141877472,0.09348288841265144,0.007366053906506369,0.0,0.0,0.0,0.0,0.0,0.0,0.07557857469738281,0.0,0.0,0.06146692877282047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01741238106043677,0.0,0.0,0.03112576247937388,0.0,0.0,0.0,0.0,0.002192839164823973,0.03560388032911483,0.0,0.005148624680554883,0.0,0.0,0.0,0.11454254267455888,0.001200973714928465,0.0,0.0,0.0,0.0,0.023954354768743538,0.0,0.01859844674333859,0.01917466849225623,0.0037125017226523867,0.0,0.0,0.0,0.04907535872660638,0.0
812,lowincom,0.0,0.0,0.0,0.0,0.0,0.0,0.08682819380788817,0.0,0.12280495382564645,0.0,0.0,0.0,0.030713692924303846,0.0,0.0,0.0,0.0,0.1341752396160051,0.0,0.0,0.0,0.0,0.0,0.0,0.043825687277020055,0.005225527108016453,0.0,0.05269402615126329,0.0,0.0,0.0,0.0,0.0030727507564125823,0.0,0.0,0.07524862592219324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793014257368674,0.0,0.004614264332510301,0.0,0.003093658887562421,0.0,0.0,0.0,0.0,0.0,0.19891676871290184,0.0,0.0,0.0,0.03792237137513814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002819269716398317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,madam,0.06375127000713059,0.033187375419712804,0.0,0.07009672244323328,0.0,0.007147672066332651,0.0,0.013346637909818628,0.04992454158805986,0.0012792155595491132,0.0,0.005656638153502131,0.022993084352684816,0.0,0.0,0.0,0.034579083277190344,0.0,0.0,0.0506240098631107,0.20367814814975863,0.006067583629971188,0.0,0.0,0.0,0.0,0.03041741379479535,0.03594720171015409,0.03537695871330756,0.04033572266007154,0.006313173348007608,0.07922507292972171,0.0,0.0,0.0,0.0,0.04031380871674363,0.0,0.03148255452163187,0.014492245450002805,0.0,0.017668836063987777,0.0,0.06614625658907788,0.0,0.07341899880163699,0.0,0.0020026609212457297,0.058291230824554396,0.0,0.1571156030901168,0.0,0.0,0.0,0.10629336772059642,0.0,0.0,0.0741704075817784,0.0,0.0,0.0,0.34861404847155364,0.0,0.0,0.0,0.0318118115614573,0.0,0.008374353808187084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,main,0.0,0.0,0.0,0.20037203291834993,0.0,0.01366734423919704,0.005065936141266396,0.0,0.020289859383871445,0.0,0.0,0.0,0.04122790337545321,0.004155715816528647,0.0007809347545297109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025473686229058295,0.0,0.0,0.0036643029433067824,0.0,0.0,0.0,0.0,0.0,0.022581184046524753,0.0022636867190808495,0.028032434364268534,0.012633849931434953,0.008943681852523108,0.0,0.0,0.0,0.0,0.0,0.1587095132569309,0.0,0.0002300585049594054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02064559740555764,0.09736875605808232,0.0,0.01571556827382267,0.0,0.0,0.0,0.07958037771671816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139995628574086,0.0,0.0,0.03666610661074112,0.0,0.01345058244710357,0.03971883941283512
815,maintain,0.0,0.027421012432686315,0.0,0.0048376528840294334,0.0,0.0,0.0217944186272057,0.010315280861431032,0.0,0.0,0.0266437354990331,0.08939344711848013,0.0,0.0,0.0,0.00017481974545942994,0.0,0.0,0.0,0.0,0.007933482069725587,0.032330159222331976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322733877192083,0.09136428916520352,0.0,0.0,0.07748450275912014,0.0,0.0,0.0,0.0,0.0004508413106519728,0.030769765280330926,0.0033676818901846816,0.0,0.07175127071560948,0.0,0.0,0.0,0.0,0.006542472721382805,0.0,0.0,0.0,0.0826096625422316,0.0705755081586701,0.0,0.0014352150024420978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005625621121452236,0.0,0.0,0.0,0.06742280160365817,0.0,0.0,0.015253323655207476,0.02381114429371841,0.014884580294742237,0.0,0.017467993874562625
