,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74
1078,real,0.6728060475688314,0.5975392670499365,0.0,0.07365429528474035,0.08389706268358796,0.41480769246436383,0.05008655409311946,0.18636533734583774,0.0,0.032856797778210975,0.010870725211054144,0.0,0.09901305998623286,0.0,0.20808641344103196,0.013833234589952184,0.11765489840503658,0.10000015154091528,0.0473056312853857,0.0,0.0,0.02614539388443269,0.06361588017282543,0.09696420228546707,0.027014718241337256,0.037001766773714695,0.008007355073945571,0.05725679763346724,0.044112737846396334,0.0,0.09200965982887482,0.08379002157745317,0.0,0.05760785147787462,0.0,0.0,0.007137658075527569,0.0220286487247953,0.02306841874159608,0.0,0.015819919223144272,0.016737589676345994,0.08217482513170067,0.03855623620643021,0.0080336275454639,0.02753638323277436,0.019211162269626398,0.0,0.6012076235829071,0.04696151156540213,0.09101280921699412,0.019128333288945577,0.41907819146983477,0.006683988737659613,0.1258593258280311,0.0,0.03298127040559508,0.0,0.0,0.011214665952768658,0.28594235489721603,0.07182720360069422,0.01832777764975851,0.04474672647634323,0.4810237371691802,0.1599893268831213,0.39311635656434185,0.42861605787995083,0.09591160608075988,0.0,0.0017759054641830502,0.19664623833206832,0.0,0.0,0.0
1079,reality,0.2677530917327362,0.09512075217662418,0.0,0.03731382062635053,0.0591937690409338,0.1240600755062157,0.030315002597743397,0.006119669844515253,0.0,0.019256404459349757,0.014669964177746167,0.014379714029463732,0.0017188239906670115,0.0,0.04180010310979828,0.013341308782424842,0.05439128245417927,0.02540956641463422,0.009176128745800082,0.0,0.0,0.001456914697871696,0.013435115002904478,0.06669323360065811,0.0027316142482470477,0.06629922145209571,0.0090908040885076,0.06428867377972314,0.06464030164919915,0.021414650786875156,0.12706144173435427,0.01442638508863288,0.0,0.009375651581537492,0.0,0.0,0.0,0.06288336612362441,0.002984037333289202,0.02018125362028391,0.0047739907882663225,0.008390220826243333,0.027661965205830516,0.07758683282236868,0.05134698201001541,0.0,0.0,0.0,0.16249362052382096,0.0,0.042851854214368164,0.0,0.01978710160428379,0.0,0.01582442181011267,0.01833179288033877,0.021214098141378968,0.0,0.0,0.022372729976751462,0.13192198458323293,0.06623629038436228,0.0,0.013797144338686342,0.050380504535497826,0.0574162287269464,0.10602576631402241,0.14484763749026577,0.02974599902060394,0.0,0.0,0.23288272119324402,0.0,0.0,9.457560941345326e-05
1080,realize,0.30439366603560625,0.062138592215479585,0.02258972437956002,0.0,0.04462908258533433,0.0,0.0,0.01241554754673831,0.06290752677839138,0.015216685898034816,0.026070090151498932,0.0,0.052436550822156466,0.0,0.0,0.005878570550118931,0.0,0.01065062607738234,0.0,0.06442805469911798,0.012321787704427918,0.016453828952298577,0.04212545602502325,0.012928888623152227,0.032785973233098877,0.03012365778281218,0.049141191589373606,0.043954641456977334,0.05548466272890364,0.02516627877016259,0.0130725964258787,0.008200604557864673,0.00160304358569502,0.027342107079293392,0.07695041735878894,0.0,0.04843472155888963,0.042088911746887336,0.0,0.06738689589997139,0.015624708963479714,0.0,0.0,0.020291013689950916,0.014962447347468105,0.0,0.007712547593643258,0.0,0.015394975399926354,0.00698422544221103,0.0001617476010497303,0.0,0.0,0.0,0.015451693372499116,0.0,0.0,0.0,0.009528930993868468,0.03676143015374873,0.01741187443712208,0.0430672235971846,0.0,0.0,0.02870395549994075,0.00204735973651909,0.262550028131318,0.08991820012247649,0.0,0.0,0.04999296651500033,0.1529387504949672,1.8203511122200115e-05,0.0,0.0006651513433368565
1081,really,3.202641985752043,0.04739148169713228,0.0,0.0,0.0,0.0,0.06634575996491916,0.020341149149299485,0.18860932512306355,0.2027414600023284,0.0,0.0,0.0,0.0,0.0,0.0010187201353394804,0.0,0.00016687442506336175,0.0246372605723866,0.04395546684803737,0.0,0.0,0.0,0.0,0.015221217818324853,0.0,0.0,0.0,0.0691652848175189,0.001387303038494853,0.0,0.0,0.0,0.0,0.2477875352391546,0.0,0.0,0.046622652920364674,0.0,0.0,0.0,0.034087593481176896,0.0,0.0,0.0,0.0,0.0,0.0,0.15413963242784517,0.1691723287413063,0.0,0.0,0.09199871734781473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07031182962208261,0.0,0.0,0.009566785910336547,0.0,0.027739601839937386,0.7846550415678091,0.0,0.03352863425998489,0.0,0.044610701028066864,0.0,0.03660658162593082,0.0,0.0
1082,reason,0.9047568333063698,0.038835800430755,0.0,0.006765221565619622,0.09353049703680257,0.0,0.0,0.0433727393866779,0.04541009649384043,0.27727356453846747,0.0,0.06887398284899197,0.08456697079456318,0.0,0.0,0.023804530810394856,0.10220907886617361,0.10436230042550894,0.011643065558030507,0.0,0.03391161746662305,0.0,0.03115761904464651,0.07292697681971975,0.02276795846080135,0.048147503413029556,0.0,0.0771064554643249,0.0,0.0479234173203685,0.02477222638513956,0.0,0.04157028591289728,0.02568537431298775,0.1077704964648926,0.0,0.09267233668238455,0.022007338794924836,0.0,0.1394352337808014,0.04397687584485982,0.02111932927878775,0.3986433157683742,0.06805100050337295,0.00569536827583112,0.09941665521437587,0.21998089403247756,0.14621838461901504,0.16799029130951124,0.09052082039711006,0.03958623219795036,0.03283923298432881,0.010216454313672565,0.055679878316528895,0.067067150628809,0.0022795334864186985,0.06924788116508238,0.0,0.0,0.0,0.028504466173656724,0.05424760740140107,0.07642526101478249,0.19898430274124557,0.1365253995693641,0.0,0.20295984383287902,0.1577284252134055,0.001915105549599245,0.0,0.0,0.08916954594622968,0.0,0.0,0.007543882614696821
1083,reasonable,0.1843205771496837,0.0344809220314377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071096343196564,0.0,0.056930327064893475,0.16439290313038282,0.0,0.0,0.0,0.044864265872195434,0.025662117267075676,0.0005535841148964048,0.0,0.0,0.018473747755166123,0.050543546780896294,0.025977275904945776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023275797552374324,0.0,0.030286044378329515,0.0005885357389021624,0.0,0.017582660336496546,0.0,0.0,0.0,0.030181112221534554,0.023412633332840004,0.45397099421751275,0.009572552648935473,0.00239346418777114,0.02951253458182403,0.1328786191623308,0.0,0.10650592603082062,0.0,0.023405325642997767,0.0,0.010913766140435979,0.039936084575465616,0.0,0.0,0.040439282955582516,0.0,0.020943162376354595,0.0,0.005655129783994239,0.004062522457464079,0.0,0.1511655527599816,0.15003037844938782,0.0,0.0,0.11665121225354835,0.0039938768823264935,0.0,0.0,0.0,0.0,0.008944337202241505,0.0
1084,reasons,0.34912920977717943,0.005521755979488949,0.022789175845500883,0.019313696149857142,0.06917346886117848,0.03550091182965752,0.007094030424328277,0.028895802154722587,0.0066670533927614475,0.28106675770266354,0.01202766069909241,0.08648420011859863,0.16990094214733437,0.0,0.0,0.01952315237457185,0.01254832596484628,0.10292500301161552,0.007087655335077758,0.0,0.0363923978426661,0.0,0.05747055715573468,0.06966108510762786,0.027898767130122827,0.006407092229552488,0.0031655740294448545,0.04057948410997731,0.011411233359730957,0.0805007140568541,0.033062249380582165,0.0,0.05195514816604451,0.03092641179766673,0.09663654472949748,0.0,0.052883278893839106,0.05195827952374492,0.0052178056629556555,0.17213650057476404,0.023108824192452904,0.006869829411364624,0.3082995498827293,0.0463841482780525,0.0,0.018576731360891455,0.07617703610139523,0.0,0.15889783711220906,0.0031132097712126047,0.05858005919875738,0.02720141095323119,0.0003968016465024045,0.0710899069904913,0.08980200321363173,0.009720354909915924,0.046266446392010545,0.028385813289296735,0.034991729434878556,0.020195471984797295,0.02381051111607795,0.03930055186562297,0.06720602183778153,0.11905628550742244,0.08407863663109134,0.006455642913508153,0.10224207252331402,0.12423342625160486,0.0,0.0,0.0,0.0,0.0,0.0,0.03291975001359128
1085,receive,0.0,0.0,0.41499413589122197,0.21901653938881524,0.0,0.0,0.15435443114672773,0.0793391748495378,0.0,0.039025319943596336,0.0,0.0,0.37288736631592034,0.3186826097776402,0.0,0.2952400046450674,0.0,0.0,0.0,0.02874509681481524,0.27308312385508327,0.0,0.13515023881860952,0.0,0.0,0.0006586873182681162,0.2843624256278896,0.0010559990271034523,0.2556550716754589,0.0,0.0,0.011770108016026957,0.0,0.0,0.0,0.12682719792755331,0.1663513900337947,0.19753735754160687,0.0,0.03725135319777994,0.0,0.16085584443912487,0.2790833880564268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20341646412808656,0.0,0.014962706573679773,0.0,0.3328656476850835,0.0,0.03834280006987298,0.0,0.0,0.0,0.015826865553579126,0.012843653018106515,0.0690606907210959,0.0,0.0,0.299465121834498,0.036235677832337235,0.0053569785802039666,0.12227524713680848,0.0,0.008126097293272488,0.09919311383889505,0.16631513425219552
1086,received,0.0,0.0,0.2896381864672743,0.0015479252409471705,0.023765002426660624,0.0,0.15330791900897553,0.037247645675018835,0.0,0.0,0.0,0.0,0.05105419785407409,0.10768846528298832,0.0,0.04462959292441675,0.02174029508079045,0.0,0.0,0.9060404714533369,0.22170270741495046,0.021178247309097446,0.09419956827874598,0.0,0.07248588701818973,0.03760757567536619,0.08649870842717167,0.06939632479546307,0.0,0.0,0.010284705814029795,0.0,0.0,0.007895149282421025,0.04045721282874923,0.2504892632954745,0.07015025940906627,0.005235610490664419,0.0,0.07827990086163904,0.0,0.00032614021378575575,0.3818111699715729,0.0,0.0,0.003339784888962269,0.0,0.09006990437669922,0.0602255943634431,0.03864743828717623,0.0,0.024925370747296973,0.0,0.0,0.05182594279223402,0.015053751457889512,0.0791956842660054,0.04739708683415232,0.022650758578904986,0.0,0.0,0.0026698340984356262,0.28789731162806326,0.0,0.11282213015361373,0.0,0.0,0.17781217816354303,0.0,0.006486594920095555,0.01777272383893831,0.0,0.09179953023497951,0.0053287339322962745,0.18695442140392712
1087,receiving,0.0,0.0,0.07573555769225317,0.06362852467476623,0.0,0.0,0.034850361652185094,0.0,0.0,0.017077846144087114,0.0,0.0,0.04733174797735181,0.11302994129028882,0.0,0.23396419266717552,0.0,0.0,0.011220569044740447,0.11570693666946921,0.12941645427330956,0.0,0.03339364867172079,0.0,0.0,0.037160573295720555,0.029421771511715995,0.0015272836145310243,0.09298721620327476,0.0,0.0,0.040270116265462924,0.0,0.0,0.0,0.015553644836482323,0.08408541734687014,0.0557712288076736,0.0,0.005456502651942097,0.0,0.029395790719751513,0.19881087758599902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26094877930854454,0.0,0.0,0.0,0.11996629555053162,0.0,0.0,0.0,0.0,0.0,0.015017045357684167,0.0,0.014582928174807039,0.0,0.0,0.14403760287066433,0.025630633644063722,0.0,0.06318909124644037,0.0,0.0,0.1249565053061435,0.06670723048614795
1088,recent,0.0,0.006692393543056345,0.11742186281042644,0.012289283268036796,0.047531217928644814,0.10586504001146103,0.0124621033676328,0.0,0.0,0.0,0.01869735034702103,0.0,0.14875034057571837,0.02360766989608568,0.1574722456790427,0.01739538785745245,0.15792673396426615,0.03096879464304745,0.08860920785819767,0.12371595140923351,0.01949642680154476,0.0162402084070626,0.06399139157115386,0.05213993931323223,0.19993093364390263,0.25743321262850466,0.1816340623958669,0.21420295745441703,0.05571047547037982,0.09994594365765434,0.07264215151319114,0.010182824535699646,0.1472380311524094,0.006318337986155052,0.0,0.0259709877207469,0.10808783919763398,0.025320482385233774,0.035430915767828614,0.2942422908490808,0.06339210382401252,0.0,0.3453816170268559,0.08035869622257069,0.0131049109953646,0.0,0.0,0.0,0.40424319437122175,0.0,0.014831821392235715,0.04462502057786468,0.0,0.0,0.1378895435115939,0.0975155585117149,0.05835659095408717,0.045179811512678955,0.06796730189907893,0.021466306843958276,0.0,0.3028877541691862,0.04388334998407229,0.11690073005893727,0.20248780510120978,0.0,0.0,0.41677086146186487,0.014773593508671875,0.025911778359520365,0.04120291246491065,0.07365611806252942,0.0,0.09318118499752749,0.0
1089,recently,0.0,0.004104804831456237,0.0021783080969141376,0.053147537272282275,0.04974661522965749,0.09634011537977376,0.08720558354601488,0.008568017155714251,0.0,0.0,0.03700288324540496,0.0,0.002006284357476906,0.05195140680106605,0.10854447331094988,0.01666028246032161,0.13830952783728206,0.04923105559831904,0.08951555118542809,0.5445370603037566,0.03482949647782393,0.05912426178284806,0.02671646240082702,0.06371181005108681,0.16067661090224267,0.15951557732624405,0.12886543703860065,0.1810784612113407,0.04970701226238035,0.08710207699761197,0.1337695286081648,0.004436288821223794,0.034176616950867156,0.0353496411666016,0.0,0.046988488667561876,0.09816432832611742,0.009256081003456295,0.03624202968301239,0.2640142574251433,0.08528745006531466,0.0,0.266140124714208,0.06207682365591074,0.03894195756314279,0.0,0.0,0.012044475892429534,0.18313809741457765,0.0,0.06439203811474063,0.03694158644451567,0.0,0.0,0.10363911657584972,0.09299372461582782,0.03610426862368117,0.101193967005588,0.040265959707190824,0.039712004550957275,0.0,0.13523893116652508,0.05573230773431692,0.05330799125032269,0.16892309772800135,0.0,0.0020690495652490766,0.18401784077160804,0.0,0.04586030771870855,0.0253199462729797,0.07136626271794151,0.042481756372860106,0.06588688834817107,0.12100015302004317
1090,recognition,0.0,0.0,0.0,0.0,0.16132589063196676,0.0,0.09310017463273225,0.0,0.0,0.0,0.0,0.0,0.14420744884261552,0.12046336329281425,0.0,0.0,0.0,0.0,0.0,0.7297305387378068,0.0,0.004751236115446196,0.0,0.0,0.038286603754211446,0.08358435900148939,0.1094000636399298,0.03851731349837827,0.0,0.0,0.0,0.0,0.271859051000075,0.07506942715296105,0.0,0.0,0.04497102159574884,0.07625214339087842,0.0,0.10246574231937627,0.0,0.0,0.0,0.0,0.0,0.024277702291631408,0.004823087751814119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26375644532979786,0.0,0.0,0.0,0.09604315075037903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019983950397252932,0.255689456780464,0.0,0.0,0.0880042265314795
1091,recognize,0.03512461258281046,0.03019608462842432,0.0,0.0,0.12414211232251672,0.0,0.16451363628624902,0.0,0.06513351562129437,0.032812218721289005,0.04959044187405132,0.009778071413987234,0.3002444876100494,0.0859119533771472,0.024474574498003953,0.013646334796530329,0.03659879932882783,0.014420611477392637,0.0,0.7140631004136713,0.014052711641842708,0.04402597150237592,0.03646441244208328,0.00011744649811706287,0.08775390191181413,0.0816667993357399,0.3585481547073244,0.08208254600669204,0.06883822555206638,0.019840984671942424,0.0,0.005445628440450103,0.2944747503979046,0.0421954938471761,0.15640328685314303,0.0,0.0,0.20108738220340752,0.026333973716519476,0.29560099807890694,0.034142096612775424,0.0,0.0,0.005559756797277065,0.0,0.0,0.032765493550955385,0.0,0.02562670755680997,0.0,0.0,0.0,0.02586469914989076,0.0,0.04729257150179179,0.0,0.0275365320385875,0.14817871132016242,0.036411824589744256,0.03000222405501034,0.0,0.17594542266720273,0.0,0.0,0.0,0.0,0.13360802620729476,0.0,0.0,0.05028299367467559,0.08961487397381919,0.4859794938999402,0.0,0.0,0.19580563187491662
1092,recognized,0.0,0.0,0.0,0.0,0.05596009120774042,0.0,0.05161225918076336,0.0,0.0,0.013295971799123693,0.0,0.015761913893611146,0.08913830227773273,0.033080995007921395,0.0,0.0,0.0,0.017107439018799863,0.0,0.6630114852130589,0.0246209877221739,0.026392134233537323,0.0,0.0,0.09679091035292686,0.21835888286138122,0.15181768196006284,0.10100042817345631,0.0,0.023778352353392804,0.0,0.007574954665091136,0.09644714824899064,0.11080745024060062,0.010039173792708814,0.0,0.01735174711840297,0.014844621832188288,0.0035674322060822803,0.16799665929550436,0.007406776450786558,0.0,0.15942268102708815,0.0,0.0,0.0,0.10041809949277632,0.01406789277322166,0.0,0.0,0.0,0.0,0.0,0.0,0.007150798618355818,0.0,0.025101790399249913,0.1507620158562062,0.026408309307977048,0.00295083702992883,0.0,0.09925220754175312,0.002899336758598746,0.11984589718923398,0.0005020592751123822,0.0,0.0,0.0,0.0,0.0,0.08008147163269726,0.10886450747601202,0.0,0.0,0.162742185364254
1093,recommendations,0.0,0.0,0.020694709807802303,0.006636438534877608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415738876601268,0.00831566843565661,0.37619448116726883,0.04250940567538184,0.0,0.0,0.0,0.0,0.0040324001200144005,0.0,0.0,0.0,0.14428981510987138,0.0,0.0027031267120104572,0.0,0.0,0.0,0.021269285246374163,0.0,0.022014193715924554,0.0028077612221759163,0.2946040521725022,0.0,0.05525886152649986,0.0,0.0,0.0,0.04846222274412556,0.01976967873234555,0.7558306022836828,0.0,0.0,0.0,0.0,0.0,0.05488953980661502,0.0,0.0,0.2012297143383532,0.0,0.30316776639334336,0.12590443614732008,0.0,0.0,0.11816378930363305,0.05578340220222862,0.0,0.04186580668906445,0.0,0.005102490042774413,0.0,0.0,0.0,0.0,0.000947331923284366,0.0028494905607202485,0.0,0.02097967853316805,0.0,0.0,0.0,0.0
1094,record,0.09895810705683854,0.05505543770832319,0.0,0.0,0.03652782897870979,0.04807354120595993,0.031001847213805202,0.05647567204295951,0.0,0.0,0.0023592056278932193,0.4977589484934749,0.0,0.03090237492892065,0.0,0.016943500867324945,0.0852577962312767,0.26120759095391555,0.014837505085528786,0.8116839494859176,0.03582341549241407,0.0,0.08946058865086833,0.05870804928909673,0.09225563723813603,0.23236541520891144,0.0,0.14214060523227315,0.0,0.06551396447185494,0.0036258341030715037,0.015510341620693834,0.15121677092645056,0.07120379235768695,0.0,0.05190945668240534,0.0,0.0,0.029564323989180304,0.22039103740238308,0.04736388511615661,0.0,1.0716440821310107,0.14992517610270067,0.08247945454045079,0.010478488033731422,0.1710133278727008,0.5976199884521763,0.2149529083452489,0.0,0.0,0.031090024091252423,0.0,0.019043268419018013,0.0254337568745073,0.13258089366361708,0.0,0.19107233968933915,0.005117455270643595,0.016133585183577437,0.03759489780663022,0.06974573709675616,0.6745229680774277,0.11660566608487756,0.13312656373249665,0.12662398779209227,0.0,0.3558979647542183,0.021255129881559982,0.0,0.0,0.05710446850269736,0.0,0.0,0.2397991890962671
1095,records,0.034213805851223786,0.0,0.0,0.049641723096881786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05429003986620584,0.11450835895420913,0.0,0.3304986119756474,0.0,0.0,0.09466694806209,0.0,0.0,0.0,0.0,0.0,0.00431622269567621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00571557682920037,0.0,0.0,0.0,0.0,0.0,0.9708788172549372,0.0,0.0,0.0,0.0,0.0,0.004102600341168598,0.0,0.0,0.18836341991340483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05437504570743503,0.02379675784820935,0.003423781186817483,0.0,0.0,0.0,0.0,0.0,0.0,0.1066882542140917,0.0,0.0,0.0
1096,recovery,0.0,0.29663681511428797,0.14131647124214275,0.0,0.0,1.427248792869303,0.0,0.1211680322498931,0.0,0.0,0.0,0.0,0.13606867606021747,0.0,0.0,0.0,0.015839436570712923,0.0,0.0,0.04085368600307465,0.0,0.12084712428452624,0.0,0.0,0.0,0.0,0.2173835932474613,0.0,0.0,0.0,0.0,0.088990113762248,0.05526436725631204,0.06694535082362532,0.0,0.0,0.0,0.0,0.0744060107812912,0.0,0.0,0.0,0.14083133862536304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008843798798395142,0.0,0.0,0.0,0.1685603820649413,0.053845671697774926,0.0,0.22229418941621218,0.0,0.11956322209630858,0.0,0.0,0.0,0.0,0.0
1097,reduce,0.0,1.3267758769499913,0.10904091375674402,0.19900879563582147,0.0,0.03178056693923798,0.018216566026747157,0.18783398213722194,0.0,0.17510721401849733,0.4843743259877726,0.0,0.2804697863684,0.0,0.0,0.028832822893881303,0.15068192845904899,0.1928328457691674,0.13231086788773266,0.0,0.24916441753003274,0.02785243056163364,0.12648747913743566,0.17577957587313495,0.11397623059797031,0.0,0.0059814630565888875,0.02125213171936796,0.00023363156371294117,0.08326470918067956,0.0,0.0,0.000587394196869051,0.0,0.0,0.20521571714223105,0.18262368376693067,0.0,0.05568416912917632,0.0008916844630524985,0.4110679586704149,0.02563967977061485,0.11100555946972109,0.2457595664104296,0.1070194868530376,0.007069399994638363,0.0,0.0,0.0,0.0,0.024602908483877493,0.0,0.04813840722554014,0.0,0.0,0.0,0.0,0.0,0.10388091236864803,0.0,0.16541651641173463,0.0,0.0,0.0,0.09096637840498456,0.23609498372864157,0.0,0.6921578194350443,0.0,0.0,0.0,0.0,0.0,0.04633128503456339,0.0
1098,reduced,0.0,0.284242454408979,0.2630195273287231,0.005786702301875252,0.0,0.0,0.011373190890560707,0.058863539596389854,0.0,0.002825804570210695,0.05648465134231749,0.0,0.0,0.0,0.0,0.06765238298851312,0.0,0.030940063543797264,0.000273138207834923,0.0,0.20517960310001124,0.0,0.09857995573821286,0.03231224539631056,0.0,0.0,0.0027307418251455435,0.036606916139546274,0.0,0.024770623509596527,0.0,0.0,0.00846693370292691,0.01562063584136627,0.0,0.23161906707056978,0.04520294747544681,0.0,0.014456039423890892,0.0,0.12224684293212384,0.012634703608974314,0.06504024506756353,0.009282754320852765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03786276839767117,0.008730320789180498,0.128497978183563,0.0,0.0954754197621758,0.0,0.0,0.0,0.13914129729154737,0.0,0.017379298263720182,0.0,0.048279060759738715,0.14188632487539365,0.0,0.6414016278652955,0.0,0.0,0.0,0.0,0.0,0.05284442806796248,0.0
1099,reducing,0.0,0.5926172749915003,0.07012529289030132,0.0838041186910205,0.0,0.04968236814887934,0.005953426893954026,0.12081067194886715,0.0,0.03238633056779791,0.20215238098584126,0.0,0.10595926679230844,0.0,0.0,0.016885509252353114,0.07567807730039451,0.07309705911493976,0.08184176733888897,0.0,0.13514953015395162,0.005743575973979733,0.0358323851356085,0.08611059000185312,0.06204613246493401,0.0,0.037529989368630605,0.004182680112540487,0.015277139191927191,0.05146765239010951,0.0,0.0,0.0,0.0,0.0,0.03976034974596218,0.11518278827082949,0.0,0.016369368080302343,0.018600140176523682,0.17076645911761057,0.0,0.02549018428494649,0.08540457923774253,0.08803579318562506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046742973110587095,0.0,0.0,0.0,0.0,0.0,0.043145947553665395,0.0,0.141611836507892,0.0,0.0,0.0,0.011368783263978102,0.053660191183619504,0.0,0.31702189096083017,0.0,0.0,0.0337786229940108,0.0,0.0,0.01946474038886948,0.0
1100,reduction,0.0,1.8650597535877205,0.0924405129380834,0.0,0.0,0.0,0.0,0.2772099716194817,0.0,0.05366301919374491,0.0,0.0,0.043154093631035007,0.0,0.0,0.0,0.0,0.21489184134211656,0.03015640106435008,0.0,0.2045239439009178,0.0,0.04085391717097852,0.17669370911063098,0.007868372312046592,0.0,0.0,0.05446495445550249,0.0,0.0,0.0,0.0,0.05264984769253541,0.036415733659186905,0.025931485080181102,0.12666696697477686,0.0,0.0,0.0,0.0,0.19999989627886758,0.0,0.12845351970847596,0.0,0.020232741879753307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08121401800593188,0.0,0.0,0.0,0.0,0.0,0.0,0.3440645617866509,0.0,0.0,0.0,0.0,0.606701983538521,0.0,0.6745820973165066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,reductions,0.0,0.7359235157326702,0.30520838829413,0.0,0.0,0.0,0.0,0.07574694902756156,0.0,0.0,0.009865860769855907,0.0,0.0,0.0,0.0,0.0,0.0,0.314162845477146,0.0,0.0,0.09681131028354789,0.0,0.012725450774293894,0.23062381218108782,0.0,0.0,0.0,0.07066940401250221,0.0,0.00907857558695619,0.0,0.0,0.08470783909103147,0.0,0.01423264826161417,0.0029650113640183875,0.0,0.0,0.0,0.0,0.24104162408002094,0.06015565735733355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024975601615498614,0.19325922693912367,0.0,0.0,0.0,0.0,0.0,0.2984658387316959,0.0,0.0,0.0,0.0,0.12463879963789613,0.0,0.26139888226993296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,reform,0.0,0.0,0.0,0.9656430258261691,0.0,0.0,0.0,0.3322323333050607,0.0,0.0,0.0,0.0,0.5879288844201398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08989493236232396,0.08101457551032594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14716897102702867,0.0,0.0,0.0072725250451400195,0.12195372108113223,0.0,0.0,5.558621641232891,0.0,1.232365594219767,0.016174821425164337,4.910748419915041,0.13873146103931555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112713594506304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,reforms,0.0,0.10931939137134819,0.03641304880916115,0.1351312863899667,0.0,0.007820599070556431,0.0033630708961739112,0.0,0.0,0.0,0.0,0.0,0.43037719548402514,0.0,0.03876950524812223,0.003237411194138859,0.0036436545620239713,0.0,0.0,0.0,0.09262308729539984,0.023659487808178264,0.08812937018081886,0.0,0.0,0.010166150858793055,0.0,0.0745429269442384,0.0,0.04093880293878359,0.0,0.03845728984150822,0.0,0.0,0.05757235209621674,0.0,0.02144771351304867,0.0,0.0,0.020545908009753297,0.0,0.11681488106847587,0.10352145028344777,0.0,0.06997369756446196,0.03590629392544824,0.0,0.0,0.8641256035800261,0.0,0.08248596107268809,0.04748704773932127,0.5026446595089054,0.12036825767767798,0.0,0.06708080072939102,0.008611175735126776,0.0,0.0,0.0,0.03389328790602135,0.0233396838220984,0.0,0.0,0.32084935049050234,0.0,0.0,0.0,0.0,0.0,0.04330470779045243,0.0,0.0,0.008064787613145002,0.0
1104,regard,0.39198299923582397,0.0,0.012274466713762729,0.0,0.0,0.0,0.0,0.0,0.029081978588793127,0.12232665530503056,0.0,0.24250866193574602,0.07445149586889169,0.0060731399649152995,0.006829302416987617,0.0,0.0,0.1174094630949969,0.0,0.0,0.03752784213391024,0.0,0.028584591384848812,0.034956091123096736,0.01397579767512197,0.056528202571254654,0.0,0.032831715319361916,0.0,0.039213327124532994,0.02235144746063793,0.0016556471756189318,0.0748866340655214,0.02655866228916072,0.33636825410834115,0.0,0.0,0.0,0.0,0.17672788638742426,0.0,0.0,0.48463444422131857,0.0,0.0,0.0,0.17386415504107652,0.042271440714288434,0.05848612060802082,0.0,0.020794595125483015,0.032094535002344916,0.0,0.1132491665718999,0.07257903893438408,0.03771222157026637,0.0,0.016534751460731422,0.0,0.014626693301897392,0.002688529667820382,0.042304150800807606,0.07123300545565796,0.0707766674263971,0.002906214686790231,0.0,0.0,0.0,0.00019025842144635243,0.007528120265835055,0.0,0.0,0.0,0.0,0.013634956429011285
