,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24
1312,talking,2.744181177267523,0.0681760594531747,0.0,0.026787555148400845,0.0,0.0,0.017773457464914655,0.0,0.0,0.08381959550656672,0.1143280646157658,0.03829648237651109,0.09848311508205679,0.0,0.0,0.018456301287306024,0.09618430833025914,0.0,0.05339326420977248,0.0,0.0,0.060684679946200866,0.05698631366913906,0.019970776686833638,0.0
1313,task,0.0,0.03793191388071631,0.3584128032961713,0.051131141956448356,0.04580483977791995,0.005066878258786226,0.01581084618644352,0.03343394958246887,0.24880922529274058,0.0,0.009239099868304424,0.08349471838829926,0.0,0.0,0.24140023553909914,0.03572417554735384,0.032996118489779284,0.10138456620717384,0.15449026020227088,0.3539787270006476,0.0728431838278639,0.014634627407935466,0.0,0.048690007870082076,0.09510553140160996
1314,tax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86125135887672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,taxes,0.5674689270296694,1.0723561374978108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294366326592114,0.0,0.0,0.0,0.0,0.0,0.30518858873382815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,taxpayer,0.3293235793294008,0.08356577244888863,0.5852542060236963,0.0,0.04736560271846642,0.0,0.0,0.0,0.0,0.5676180041078365,0.042248250515599294,0.0,0.16574062341637413,0.0,0.0,0.0,0.0,0.0,0.0,0.0559571002666644,0.3968369687376128,0.053824390582130704,0.0,0.0,0.0
1317,taxpayers,0.5539354105454506,0.14491820850536155,0.7444805258876496,0.0,0.0005545336868576171,0.0,0.0,0.0,0.0,1.4745371894141506,0.0,0.0,0.24387696125023767,0.0,0.0,0.0,0.0,0.0,0.0,0.05419592972154409,0.5602080901171973,0.0,0.0,0.0,0.0
1318,teachers,0.0,0.0,0.0,0.0,0.0,0.0,3.69471295820261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00570862160993532,0.1483397729962311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07952786572257926
1319,team,0.0,0.0,0.0,0.0,0.0,0.0033285128692021946,0.21543541596651739,0.0,1.7654502155099658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017910855391640054,0.0,0.0,0.019170085588101286,0.0,0.03359001741572643
1320,technical,0.0,0.0,0.39983518175034727,0.0,0.0,0.026852533945329198,0.24379620279876804,0.0,0.0,0.0,0.0,0.009600399631161188,0.05073746280839213,0.0,0.15778905077202,0.0,0.0,0.0,0.0,0.11124039163177149,0.24855937117006957,0.15769366087739578,0.2000597570842119,0.09326629703056977,0.3342558256284831
1321,technologies,0.0,0.0,0.09258086273884975,0.0,0.0,0.06790666005184401,0.0,0.0,0.0,0.0,0.7823448762020389,0.0,0.0,0.0,0.0,0.024542606269921597,0.0,0.0,0.0,0.17851010333196596,0.0,0.16022733341540685,0.13909514084333996,0.017866357634685217,1.16135830807415
1322,technology,0.0,0.0,0.2592697563465888,0.0,0.0,0.47257216558380116,0.3791477918049768,0.0,0.0,0.0,0.6020467790090496,0.0,0.0,0.0,0.0,0.07058398476642845,0.0,0.0,0.0,0.6251243135029974,0.0,0.45221446172588164,0.7024610253615975,0.0,3.74875830762484
1323,television,0.3340546722505628,0.0,0.32822608405246095,0.0,0.0,0.03245603203357271,0.0015804224525109293,0.0,0.4033598067036578,0.0,0.0,0.08852631030186828,0.0,0.0,0.0,0.0,0.21329486707386042,0.05526610850344126,0.0,0.0,0.0,0.0,0.0,0.0,0.04314445460379195
1324,tell,2.5511485513577172,0.017594141554774064,0.0,0.0,0.10964447513779478,0.0,0.0028733844034637907,0.04522173620157957,0.2577053692849553,0.0,0.0,0.0,0.08200980755846521,0.024989507413579668,0.0,0.0,0.14631749622280665,0.0,0.06308479361534573,0.08055847314458876,0.0,0.0,0.007028320622796109,0.02395309953425074,0.0
1325,term,0.22326289717735634,0.163469172331085,0.24952082900582667,0.04219910552000114,0.0,0.0646103283163279,0.0,0.2626851916751028,0.3533700602486678,0.037542387621056605,0.12829869113343154,0.1628880576638679,0.03875713416105648,0.0,0.16558405284373756,0.040812930235908006,0.0,0.09003963516256543,0.00023233959750177345,0.0,0.0,0.0653863230271209,0.04497457748216922,0.0,0.05381643868694003
1326,terms,0.9331677077671898,0.1515696332634754,0.28606745528727995,0.01894943372269341,0.023856691625282107,0.16887755160848383,0.06924189456358905,0.05029079195237114,0.11749378015499133,0.0,0.0707301025874729,0.3282294698111194,0.18960531313216208,0.0,0.11883550746283192,0.0,0.0,0.24095797499261803,0.004245836276781359,0.16779137567802452,0.11377536362117845,0.10408172688678245,0.14775114895601912,0.07109822606437581,0.0768935047788893
1327,terrorism,0.0,0.0,0.4696227498648441,0.0,1.2068569532751434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48797875041092725,0.0,0.7826281832422206,0.0,0.08923183438492933,0.0,0.0,0.06848138703014169,0.0,0.0
1328,terrorist,0.0,0.0,0.4656346349321849,0.0,0.8425533712571464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329125288176381,0.0,0.6122177808939581,0.0,0.02301989011316154,0.0,0.0,0.08413872528729538,0.0,0.0
1329,terrorists,0.04586033729744341,0.0,0.29107485704867175,0.0,1.1835624044930204,0.0,0.0,0.06499942249767218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4079219098824572,0.0,0.477391521225173,0.0,0.0,0.0,0.0,0.04883115161530753,0.0,0.0
1330,test,0.14529096449856957,0.0,0.1958374245223475,0.04800611249918512,0.0,0.0,0.31664596209628215,0.2244628872538363,0.0,0.011461454228117384,0.0,0.0465610963768882,0.1861806251393673,0.012529529862120128,0.0,0.18580817398332436,0.03922141828047666,0.0,0.11708720390982043,0.1871653188675474,0.02049185854294642,0.0032970084536873842,0.8915404377683595,0.0,0.21125170017307546
1331,testimony,0.02719678518986568,0.0,0.34114891517679424,0.0,0.046276623690868074,0.00272907420305912,0.0,0.3853163161989522,0.0,0.0,0.032451145937880066,0.09499483346700678,0.0,0.024639059108598194,0.2535274442103073,0.0,0.024214924753617046,0.03357938972510332,0.030004179168320783,0.2332677049309516,0.01128148008313044,0.013022709444495177,0.08951781351194042,0.05488252404855721,0.07168155002255211
1332,testing,0.0,0.0,0.19323522953417083,0.018481574550839312,0.0,0.0,0.2175376573385118,0.0,0.0,0.0,0.0,0.0,0.16934249413679892,0.011413550043898242,0.0,0.0,0.003930983228259941,0.0,0.40981926203153035,0.1070013522718912,0.0,0.0,1.2625460905627504,0.012254057569771952,0.2967118317127009
1333,thank,1.175334488758859,0.0,0.0,0.0,0.04709747901541079,0.0,0.04890477854962617,0.0,1.589334289355694,0.0,0.032318422368726576,0.911823635614218,0.007468705586640368,0.2552279665556407,2.1007633510111874,0.027285233467171603,0.46711618922835957,0.1263089296772997,0.0315775078582168,0.06194600285539508,0.19653530154499846,0.19955513703726419,0.0,0.2953431357650734,0.410709202171188
1334,thathave,0.43167875479769213,0.008491729667428853,0.017622173349289408,0.0,0.0,0.00360307119006296,0.0,0.018626619474341,0.16208980777907897,0.0,0.0,0.1998489030511027,0.13006689004033992,0.0,0.22885976078421544,0.0,0.0,0.0006380389179158896,0.007672767847442419,0.04750044379077621,0.016504793788678043,0.0,0.01709379339152891,0.005800990037620349,0.011614836636952154
1335,thats,1.3184664107273982,0.07028055170428935,0.0,0.16936265295688457,0.059002345917822795,0.044062183440192776,0.0,0.0,0.0,0.0477790098368148,0.33490938546197446,0.0,0.0,0.0,0.13303825654524215,0.0,0.0,0.0,0.0,0.0,0.0,0.3641254135192386,0.0,0.0,0.0
1336,thes,0.0,0.010994119189189739,0.571501870433002,0.0,0.24882242318646577,1.280983121400224,0.0,0.8039391112323693,1.2528902799640866,0.019225783241810984,0.1864831013741612,0.5052422405437584,0.0,0.0,0.0,0.02014480927940356,0.0,0.9671562457318279,0.045810343935147116,0.7557385282062103,0.06286137720172937,0.007998374933932207,0.10650642790501373,0.1691097723322999,0.2179430127368648
1337,thing,2.834248527086723,0.03206568071911742,0.0,0.0,0.09916657997928256,0.014584321994667433,0.0,0.04112205748104213,0.04736703189290587,0.04899756146588698,0.020167356082116745,0.04034935324222574,0.09607598145396107,0.011907636066327991,0.09133828419376812,0.0013038260345417333,0.03950729288175119,0.0,0.013650757088324148,0.005606750143541016,0.0,0.0,0.047362063917450244,0.0,0.0
1338,things,3.8132092598715315,0.02426039748611906,0.0,0.0,0.0,0.0,0.03776791451951797,0.0,0.2873510304080392,0.0,0.09656651097209255,0.18184947226559198,0.0,0.0,0.1025333713489702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01387641975782693,0.07580138849477096
1339,think,6.307651283285306,0.0,0.0,0.0,0.0,0.00787271155238467,0.0,0.06616698358083563,0.0,0.0,0.0,1.2594516987965196,1.022003059231001,0.0,0.41125001634174596,0.0,0.0,0.0,0.0,0.17941514067705752,0.0,0.0,0.16665286025192655,0.0,0.0
1340,thought,1.015540362331271,0.0,0.0,0.0,0.054129074917151736,0.0,0.0,0.12301922425763986,0.32768116420275445,0.0,0.0,0.3343571862475595,0.0240775281479598,0.0,0.08863828400415391,0.0,0.0,0.09341389126860178,0.0,0.0,0.0,0.0,0.05966774138173132,0.0,0.0
1341,thousands,0.1822239918776669,0.0,0.1945706046962224,0.07382880151600005,0.37588352432969874,0.0643417031334186,0.0070792830757593845,0.0,0.6932973952237858,0.0,0.07898692309318732,0.0,0.0,0.08806027004867288,0.0,0.017193087622979743,0.3774254735818553,0.6281872818029289,0.0430380255264733,0.0,0.14643059438138878,0.5388900740313091,0.11925272261127852,0.23881615541458107,0.07155314122517228
1342,threat,0.001966543066233478,0.0,0.30776029988891257,0.0,0.6734066807851989,0.015798681087320056,0.0,0.0,0.0,0.0,0.009279170532812655,0.0,0.0004778159917109261,0.0,0.0,0.4140441994803613,0.0,0.4817559861053543,0.06441999666626023,0.649985939614905,0.0,0.0,0.9809258974376014,0.1317568449732281,0.1418142475288464
1343,threats,0.0,0.0,0.19978506143773256,0.0,0.23403141771017172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699022023220067,0.0,0.2484077897615741,0.0,0.5856797007050083,0.0,0.0,0.26690762214414837,0.06547944163459714,0.11904343120654484
1344,time,2.863798930067236,0.26743809447198075,0.8665281014439594,0.0,0.4935341771187302,0.16389471409713835,0.04779357642351904,0.2693721475399728,1.6163410698248362,0.11464698482950741,0.233801834044937,1.1401725029038254,0.8839868018310583,0.06901742675296878,3.1006339491897568,0.07517188200588859,0.44252893151215406,0.7243817021317742,0.06307820654972947,0.3068008405443262,0.11662636254082907,0.4982253203258382,0.2870344013914508,0.12494315237105139,0.17476056367016
1345,times,0.9291734235722142,0.17638836786197473,0.1504684241541138,0.05880739232356143,0.18606113149336034,0.09073182512309586,0.0,0.18419384302938274,0.8715949970199978,0.07322002749970542,0.14648772955399805,0.30922348708841496,0.0,0.004673423797065746,0.12582307899605927,0.01773871693400197,0.19720854308098026,0.3275142618496341,0.1431553516992684,0.1143522547089161,0.08297822076404546,0.3094897329706281,0.1969366717924734,0.02535730417354286,0.07784153174255688
1346,title,0.0,0.0,0.9912608564662733,0.0,0.0,0.032757930439861645,0.33039043185741573,0.14808698678266724,0.006846934316313315,0.0,0.04164833426362894,0.0,0.09643122047176733,0.09019392882102382,0.305228902599672,0.0,0.0,0.0,0.0,0.0,0.48262908191219683,0.0,0.0,0.15473162883387892,0.04312539809709586
1347,tobacco,0.10267796856561809,0.0,0.15211701945964004,0.16473196128161394,0.0,0.2572889665909912,0.0,0.0,0.0,0.13158002922228582,0.0,0.0654157853507288,0.15978803526811067,0.00796359656664089,0.0,0.0,0.26347832345620975,0.0,0.13587280722080924,0.0,0.1488818011027635,0.0,0.0,0.0,0.072069400944602
1348,today,0.995163218786231,0.43747430462177034,0.8312765929549087,0.32736989233648345,0.4953448141849844,0.2683778790542325,0.2453475167651784,0.17305690795285508,2.3276092720985284,0.302201011129024,0.4185871037856029,0.3531166285452405,0.0,0.14511135709759698,1.6050032910077012,0.30332793536354724,0.8104623489395093,1.2985502482613163,0.21079623837369935,0.03647720439749719,0.05004605786179478,0.7473242766370716,0.17871771554854,0.296550006952901,0.5222473073744144
1349,todays,0.0,0.0749928570405697,0.09935674911729171,0.03441897000806602,0.06842457542174549,0.061595417767852705,0.11918778508040044,0.05013401263828076,0.14572082760461877,0.05657496998688673,0.0863539730727766,0.0,0.0,0.024784367019728935,0.14415257236655257,0.10543821437637742,0.10413688358707411,0.14225861216370064,0.03360420460086208,0.07733036199742103,0.0024325921401108707,0.23356567082449278,0.05394157658092478,0.013508956487327726,0.11488347104175532
1350,told,1.2174416531074626,0.06053675225560362,0.04296463756423731,0.06825768462280356,0.405519249962676,0.06357969577259834,0.0,0.13075729603796438,0.4081769920981135,0.0,0.0,0.11871239048025428,0.0,0.0021611362410820885,0.0869022349892313,0.0,0.07890190435370535,0.0396253200698377,0.04525348491393901,0.12941230346964258,0.0,0.02819238132461728,0.1266436665689513,0.0,0.0
1351,tomorrow,0.5713037975339539,0.06060947536074406,0.0,0.0,0.06059270737665549,0.0,0.004216454403369896,0.0,0.0,0.0,0.023728285544402514,0.5690259765726879,0.06645331024329396,0.0,0.4308906209239325,0.0,0.02849684410835712,0.0,0.0,0.0,0.0,0.0059397082884803986,0.0,0.0,0.0
1352,tonight,1.1311646800701325,0.029656732251041266,0.0,0.004772048088801625,0.10473926196048418,0.0,0.0,0.0,0.22803339504664497,0.0,0.0,0.008192524754183804,0.0,0.0,0.35684786373403343,0.0,0.017198888447424825,0.0,0.07301167417881789,0.0,0.0,0.0,0.0,0.0,0.0
1353,took,0.6516463709802351,0.11660480199464797,0.0018948301323876305,0.0,0.14907008533770105,0.008215078102056912,0.0,0.2013459969347349,0.9801591590026312,0.024006615458996586,0.05755854542061597,0.16835224094393988,0.0,0.0,0.19465923397458645,0.004817732909924768,0.012136829114361456,0.23599789789893888,0.01059596375526439,0.012041585616774942,0.0,0.030153591089267667,0.031095162157126384,0.0,0.0
1354,total,0.0,0.599929843914036,0.1775353215953821,0.021229497335402914,0.02468012871138625,0.12201553167669964,0.0,0.048216945276562305,0.005717420140196439,0.1565869528649227,0.12545448735061207,0.0583049265001939,0.03963327711310917,0.001694613992518437,0.0,0.0,0.0,0.10498271844988155,0.023438525345818792,0.22637780466152202,0.7899384660473341,0.12452819643992039,0.07017890477395963,0.14251569629461436,0.04408702162262117
1355,tough,0.4225099012407466,0.47345794896089655,0.08911700191248245,0.0,0.052727432776983864,0.08280962180906586,0.0,0.025600036355985675,0.1591419143708978,0.0,0.0,0.07091227482598238,0.01639957042077208,0.0,0.057148177486704144,0.0,0.10108395334994433,0.0,0.12333654820341952,0.0,0.0,0.04778037734876096,0.02356584466877269,0.0,0.0
1356,town,0.34461700768835296,0.0,0.0,0.0,0.0,0.0,0.01767456676715885,0.0,0.9123540852672883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044258804296513826,0.0,0.0,0.13984369459496993,0.0,0.256307093344626,0.0
1357,track,0.20843792444490106,0.0957993943482937,0.14523864334565892,0.0,0.028053759182757588,0.5854392321996792,0.02992049336395892,0.0,0.09851080433002536,0.0,0.0,0.0,0.0,0.0,0.05069479585115686,0.027988993540714057,0.04301881414057111,0.0,0.0005642672617468625,0.027778712244518257,0.01824042619044929,0.08129846796931273,0.03524465531561454,0.014397404361387879,0.047395990475948384
1358,trade,0.0,0.0,0.0,0.0,0.0,15.151972169180434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,training,0.0,0.0,0.18392477717640274,0.06418478823540523,0.27144320370594116,0.0,0.964444503522832,0.0,0.18994625870742354,0.0,0.0,0.0,0.0,0.2821189451495368,0.0,0.01574214487982617,0.21035378641232344,0.0,0.0,1.0596926683129126,0.9018166720699259,0.6121034566578476,0.0,0.0,0.15194028968357995
1360,transportation,0.0,0.0,1.407017949102991,0.0,0.0,0.0,0.0,0.0,0.15630061186890992,0.0,0.336093300407185,0.0396972689983496,0.0,0.0,0.35378843181911784,0.22204831564005104,0.0,0.0,0.0,0.02509397402742262,1.27995619713284,0.01686177623268044,0.0,0.6561813782347843,0.08640535219270391
1361,travel,0.06298870812915221,0.0,0.3663779341194832,0.0,0.0,0.040799918772992466,0.0,0.0,0.2323160532298955,0.0,0.005269165484890665,0.015814661334198964,0.017279224859042003,0.0730654501370454,0.024270370517844073,0.048859317092271225,0.0,0.3507274945944185,0.0,0.07152748201828531,0.08406470793762028,0.0969283792325969,0.0,0.04303449129489012,0.04213808447211275
1362,treasury,0.139745079303675,0.28754982306965077,0.7206494959579669,0.0,0.0,0.12011642159350593,0.0,0.0,0.0,0.5801332136903955,0.004025083560498801,0.015331414075845347,0.0,0.0,0.013264082747239336,0.11702300919993301,0.0,0.0,0.0,0.0,0.18016532154501902,0.0975856559881494,0.0,0.0,0.0
1363,treatment,0.0,0.0,0.27605220780598133,0.6602581471848943,0.030617672050108166,0.09878197916746445,0.0,0.15571427049248018,0.0,0.03731030287758484,0.0,0.0,0.0,0.33609690264360503,0.0,0.0,0.36293049892565765,0.26101183773626757,0.9898055400540526,0.0,0.032038819290763555,0.0,0.0,0.3712434456532123,0.7623891095576116
1364,treaty,0.0,0.0,0.0,0.0,0.0,0.03162122137683513,0.0,0.03203017573548652,0.0,0.0,0.0,0.5881836271884727,0.0,0.0,0.0,0.0,0.0,0.2859516828390467,0.0,0.039602975285833085,0.0,0.0,3.944737831086529,0.0,0.0
1365,tremendous,0.11106782558748413,0.015737447717444515,0.03394752257243169,0.012005579925836741,0.03127877167461476,0.06474263337664181,0.03811685956880869,0.0,0.43646737522588386,0.0,0.05745365876842326,0.0978181803411493,0.0,0.011067464786560451,0.0478469071893668,0.0,0.03503628833146807,0.10186217570486635,0.015497335389835385,0.02983635280605444,0.08671434564325761,0.08898388266874041,0.005245739880458577,0.08870298305593245,0.15959776442429946
1366,tried,0.7137672286207488,0.027013389733790256,0.05261546035769014,0.007639305525652602,0.06907949112520022,0.0020356041301398584,0.0,0.17462337793377528,0.06523051515369882,0.0,0.0011730270821383407,0.2451703983514498,0.05785666430956268,0.0,0.15207420360185375,0.0,0.02566509896784482,0.12507496321753733,0.044536857410165734,0.01584271910838749,0.0037902569299992413,0.0,0.03353758990267519,0.0,0.0
1367,trillion,0.38139615476762245,2.18069300112696,0.0,0.007729762695399355,0.0,0.0,0.0,0.0,0.0,0.4575205447899721,0.0326652935646146,0.0,0.0,0.0,0.0,0.43547983975050625,0.0,0.0,0.0,0.0,0.0,0.02691828977214202,0.0,0.0,0.0
1368,troops,0.0039287314832583044,0.0,0.0,0.0,6.105153830621851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10507822360097553,0.0,1.0541114737543364,0.0,0.0,0.0,0.0,0.0
1369,true,0.6534038468613471,0.16932763485500202,0.15962681280704405,0.07061577714196099,0.09958368690629656,0.08109088547110095,0.013648404063699267,0.14228826204017653,0.5062286090469809,0.07396957797562119,0.03817566122890839,0.10348848603904004,0.07009055030460912,0.0,0.05062614565529177,0.06843668013572791,0.013172824863332048,0.295436772938059,0.022205753432445758,0.02698218163798045,0.0030935253561203972,0.0744450567007453,0.09696429829345818,0.007543516663761539,0.017514333082154485
1370,truly,0.13176609659702068,0.08500458244898032,0.07687618238038994,0.035571287856939166,0.03566431101319883,0.011084007783212713,0.05898762358579468,0.03009920655220025,0.8744259194045232,0.012899790007365127,0.039722123662872325,0.07547221934888028,0.008257540667198747,0.026192151901209493,0.14817351848992152,0.04629528243843742,0.12834987728268982,0.16185666402861126,0.020516397976644472,0.0,0.05868975204483728,0.08167998664290817,0.045499762313827664,0.00922032904874354,0.05813510275099323
1371,trust,0.2949894630599882,0.4552638061094465,0.244022081254098,0.0,0.0,0.0,0.0,0.08582249860586696,0.05348564423712538,0.14082609022915443,0.0,0.06309809711116389,0.0,0.0,0.0,2.341517071025717,0.0,0.0,0.0,0.0,0.2522123916174218,0.0,0.0,0.27396378186276205,0.0
1372,truth,0.5848749140361361,0.13309916832013077,0.039536622123964985,0.0,0.2000309762447583,0.0,0.0,0.16279054851469008,0.1913877884143846,0.024846712681436386,0.0,0.0,0.0,0.0,0.06346837329845204,0.03776532525806149,0.03963350003646863,0.26324399826694994,0.030383655371953273,0.0,0.0,0.0,0.023761951959706092,0.0,0.0
1373,try,1.8690386807225976,0.0,0.0,0.0,0.0052355668634616855,0.054810853532747374,0.008106399812799795,0.002318841772280605,0.0,0.0,0.0,0.5522750951131367,0.18814138516872358,0.0,0.22572649739187714,0.0,0.06136574066502713,0.057272728115935236,0.056212095313763706,0.0,0.0,0.0,0.025858148194081196,0.0,0.0
1374,trying,2.3038556438963305,0.0,0.04641530714537477,0.0,0.03551727788532338,0.023986277917736658,0.009323087812205661,0.0,0.0,0.0020138357542504493,0.0,0.40006410175630863,0.3648323562699935,0.0,0.11111365092291861,0.0,0.10489217903698407,0.04795891600463149,0.040858809033533616,0.0,0.03244749314188566,0.1462016120934396,0.031185927971915422,0.021560919262749802,0.0
1375,turn,0.4818255079657959,0.09947723911803517,0.10949980006230246,0.040230856316507316,0.11017081047085506,0.08567645958878539,0.03595646748714533,0.07315872760423882,0.1521910216117787,0.025376974181507368,0.10036406011114371,0.06497995108982463,0.02652643896229642,0.004086545142583771,0.0,0.027808934664416307,0.16095498073828013,0.28383043864584995,0.06372487191020675,0.03947899913669976,0.053932121991870564,0.21066900980621034,0.03898979185253045,0.07798344808607047,0.08151180883111973
1376,turned,0.32653115948358535,0.024432310120701604,0.03396430671446231,0.009716924833244347,0.11258326681808922,0.013384285338165018,0.0,0.058466945007901144,0.35021974157302743,0.0,0.014149422243419668,0.03424873860515497,0.0,0.010653115676715834,0.01873036797186247,0.0,0.03719638561042441,0.1481135947238398,0.026023541857449085,0.0,0.0,0.034341129911473305,0.02899681893318481,0.01609540183242251,0.0
1377,type,0.3345828794763131,0.0,0.36134917369208613,0.0728630497233875,0.0011329722191210458,0.034722878777659116,0.004853619335347242,0.053661827402810995,0.07573310519525978,0.00034707101649247434,0.021590891252062504,0.0,0.12777910657407857,0.0015414423134334169,0.05095425717990155,0.0,0.056811916934181715,0.062170180529908116,0.031048325712780052,0.06664149269424165,0.05186720216857191,0.05257755139963969,0.07737950812206157,0.029876785117789628,0.20695137443779565
1378,ultimately,0.17679042299697656,0.04943182678727776,0.22248992771847453,0.05091116929772492,0.07529185643766424,0.06520147442748778,0.006323758167043705,0.09401138834650552,0.10783610036796341,0.028061532882660292,0.03289955826016601,0.06156320320182494,0.033964337126699946,0.0,0.08524578527868445,0.01735391273232237,0.020218281586461887,0.17400905392630572,0.017818625005611547,0.04351455795160382,0.0,0.0777935799100085,0.06414573455129244,0.028610234377656158,0.07457045442541452
1379,unable,0.0,0.026780985583160388,0.2309125866607703,0.10183778272920592,0.02663163272207575,0.016834890833463224,0.026988158156185653,0.04284328351671399,0.05011573429848507,0.0,0.004943049253535094,0.058771389034877844,0.010161465593369584,0.03187587743613299,0.08722542355150648,0.03430255557095544,0.1159044516657602,0.10484499627010686,0.002591334348001052,0.04782577714099115,0.1727404035527643,0.13808330921965833,0.028367167926625105,0.021728702939869754,0.0
1380,unanimous,0.0,0.0,0.5860305107004806,0.017533285936464003,0.0,0.07513275329840663,0.012309524380430037,0.14510910811393174,0.11580385514108746,0.06313482498579309,0.028837518291538248,0.8228259610228376,0.055072710380589064,0.08043123888913647,0.0878677013650159,0.0,0.03502054652839358,0.1847423278823013,0.014621588479255277,0.08889640404448919,0.03341601151347425,0.030241022976218796,0.09897913428483995,0.13791733481737542,0.0954039256524713
1381,underlying,0.062059838367079304,0.0,0.19162455735290257,0.050144896897995304,0.005040216311702672,0.0,0.00416873800259988,0.01873632238394936,0.0,0.02842076127130508,0.04808311140145811,0.0,0.6228306880173449,0.0,0.4208311323432721,0.014990821114142648,0.0529711892999366,0.0,0.0040436484370618975,0.0,0.0,0.12520132335074624,0.0,0.0,0.0
1382,understand,1.7146123210895903,0.0,0.14786045930210703,0.0,0.1492832290360056,0.08832997112276517,0.07223176777484937,0.05591340267551643,0.01840151297135214,0.0,0.03977464170296814,0.4152804210890116,0.3110529284081595,0.011953963512955499,0.21661491625763768,0.010906729420932397,0.10978806955708002,0.22112683851294468,0.0,0.07539318470912565,0.024022709269970147,0.06450448452849188,0.04739081241281168,0.05978912693008738,0.19165032923687048
1383,understanding,0.09601113666813246,0.0,0.14946467795932267,0.0,0.0,0.046141033654700354,0.10583722464938314,0.09180536729708907,0.2700356835640425,0.0,0.0,0.38264031843114454,0.12327631242544342,0.0003321262357519738,0.18680509959729866,0.0,0.0,0.289163478302588,0.0,0.05578218069119302,0.027432536896652385,0.0,0.0647374796234993,0.10995184985499666,0.3968543126115618
1384,unemployment,0.08714109953434532,0.26853801901710395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10740978134080416,0.0,0.0,0.0,0.08619013214230142,0.0,0.17653397633011159,0.0,0.0,0.0,0.0,0.4455127650622868,3.3741411402895167,0.0,0.0,0.0
1385,unfair,0.014423914515728739,0.0,0.2341421085861376,0.036201224791469803,0.0,0.9452043745294143,0.0,0.15255421739008848,0.0,0.4080897151279466,0.0,0.006851938603380566,0.11002800367345135,0.01989569876576229,0.05613040945792862,0.088247601692627,0.0,0.0,0.0,0.0,0.0,0.08842614974774404,0.0,0.0,0.0
1386,unfortunately,0.09998791940090138,0.10158573817159738,0.5792336919072961,0.12744908766783083,0.14064792647786828,0.08747334031765104,0.05714692524976245,0.07748335466577828,0.03547570012526135,0.10497411508795168,0.12008992828975769,0.005504424477914833,0.06414582174942132,0.052669201975971795,0.32733573217821466,0.06775685613921535,0.2311070451802127,0.27984638352430685,0.1156064440656519,0.05638004361272069,0.1576868019822763,0.2025496120136507,0.05629363965060194,0.12785187702680456,0.08161941465193841
1387,union,0.024498065642127472,0.006304346670618266,0.0,0.0,0.0,0.012069916923050364,0.0,0.0,0.162809939971718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8792307017780132,0.0,0.0,0.0,0.41983785486144004,3.452123119339908,0.0,0.0
1388,unique,0.0,0.0,0.19727781430555877,0.0232588457451548,0.0,0.0,0.076488938139843,0.014142497492930462,0.4653034629477106,0.0,0.0015501209881264497,0.05502942878342436,0.0,0.026815083430089842,0.0,0.0,0.006299211837895937,0.12801316407189892,0.0,0.03709829759179257,0.034553802625931634,0.02977697541303276,0.00044436137709929515,0.27355866726944705,0.15223386423406898
1389,united,0.0,0.0,0.0,0.0,0.6600135319345216,1.794258443503158,0.0,0.20697590358297369,0.0,0.0,0.4782355034209096,0.3893760755206794,0.0,0.013992389188186702,0.0,0.09029757422725482,0.0,10.036315203012618,0.2964821178746229,0.8694030844521323,0.0,0.0,0.4205888381652747,0.21700799215031186,0.23726449514033948
1390,university,0.0,0.0,0.0,0.0,0.0,0.0,1.221351121207015,0.3296339385336456,2.8658922310246098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1177491045161012
