,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49
1192,security,0.0,0.0,0.0,0.0,0.6697737092736403,0.0,0.0,0.0,0.0,0.0,0.4320260041170662,0.0,0.0,0.0,1.145707585461551,14.55944043182546,0.015498119692724143,0.016194080383757484,0.0,0.0,0.0,0.0,0.0,0.5971510174721039,0.0,0.0,0.0,0.0,0.0,0.07987469495971121,0.7749902806198196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6858734192158313,0.15532593285135682,0.12712641627887775,0.0,1.5703785983636063,0.1486780229792837,0.0,0.0,0.0,0.00438404896919123,0.0,0.0
1193,seek,0.2187630977960657,0.0,0.0,0.04351479184942493,0.16791633382702006,0.0,0.0,0.0,0.0,0.10968404368613013,0.0,0.03587067291449153,0.0827952715974867,0.02003095485131084,0.042191951460085635,0.0,0.11105436319745485,0.11549995550669398,0.0,0.15540577537503295,0.0,0.005044967802940719,0.0,0.06097875038098983,0.019851273835671143,0.17020498488503805,0.01391817346634241,0.003551746269460242,0.036794596835584954,0.058402645168730824,0.06723300173121263,0.38212676093159165,0.0,0.015981698583773782,0.006863806069545691,0.0,0.0746617146701032,0.1344701773454632,0.06841475934944827,0.19123599206581104,0.0,0.050874986625608735,0.07728575445998769,0.0,0.0,0.0,0.12134869209095303,0.0,0.0033343205124473085,0.0
1194,seeking,0.11216691578023007,0.0,0.006622291025815372,0.02513380209858888,0.08005308020057891,0.05986913038230413,0.005955556973623475,0.0,0.0,0.07851821596503178,0.0,0.04857020622996202,0.05815420258865902,0.04646878075070952,0.004379648597408737,0.0,0.0412740082735415,0.08704865308041147,0.0,0.12307421458847273,0.028313249509363363,0.0437772654183267,0.0,0.039413977086228305,0.0,0.11798697796851151,0.024007004513885332,0.0,0.03169817157324435,0.02871466116129022,0.0178513063555475,0.24089996083599868,0.0,0.025290616731021752,0.0037984270102395137,0.0,0.08101661517874416,0.08144019495655015,0.06306861803531272,0.14399437326181805,0.0,0.042886251863039265,0.12163068395196479,0.0,0.0,0.011690741023245974,0.05046456735667641,0.0,0.013295890527218572,0.0
1195,seen,0.6473629024559358,0.010093756664214892,0.0,0.028616058944458456,0.14635404033825877,0.20817008766037343,0.01891544891043572,0.0,0.12296554333854973,0.0,0.05050840651714849,0.08757754054738515,0.22806478638489777,0.0,0.023883360547026666,0.0,0.12621956241593163,0.038394753731160136,0.04344966047105681,0.026718172175779254,0.0,0.048023738598673274,0.06444030485333059,0.024185495372724658,0.018717583390731762,0.05087201404421967,0.03831003168234706,0.07299758848226058,0.09208709594440907,0.07933554992664411,0.14690759973378273,0.05107765018084286,0.7699355827279182,0.024597178801011605,0.06164682448577973,0.0,0.0,0.06216612008407207,0.047648415863367995,0.048027362178425875,0.025915202771501743,0.17584363009060608,0.02158397037595612,0.07072279534321178,0.10151205845765812,0.00010826327146410772,0.0,0.012438532713949174,0.0,0.1636653149543449
1196,sell,0.0,0.0,0.0,0.0,0.05734259546378186,0.0,0.0,0.158725499824565,0.0,0.00036854905434783317,0.0,0.0,0.0,0.0,0.0,0.0,0.06624869433338577,0.019056892887953186,0.05507072170217144,0.0,0.0,0.21154650121092805,0.3514746443091373,0.05804572156437863,0.0,0.0,0.020383530021551067,0.0,0.0,0.40206361739892305,0.0,0.0940943844622124,0.2875850844950066,0.1328883727367829,0.0,0.0,0.0067512698819422075,0.0,0.0,0.04100628214595436,0.0,0.0,0.0,0.15899748572989225,0.0,0.0,0.0,0.0,0.08879705243016998,0.09161974633871263
1197,senate,0.0,0.0,0.12492408095383273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.370641784562367,14.276361325139328,0.04604352042658071,0.025382441464098297,0.0,0.0,0.0,0.0,0.45501174443789655,0.14013156315346487,0.0,0.08256116919856003,0.08990609524042249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05963803544378561,0.0,0.8661288455559738,0.0,0.0,0.11067881766958675,0.0,0.0,0.4790701401181462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,senator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51108996934476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009892032516233665,0.0,0.0,0.0,0.0,0.0
1199,senators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019703676652868,0.0,2.5620598872425107,3.6270660724965205,0.0,0.0,0.0,0.0,0.0,0.0,0.14587461835000168,0.0,0.0,0.05396379364092808,0.021740959001948182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,send,0.2106036292138852,0.011327111506880014,0.0,0.0,0.10817755780621748,0.008531676458769295,0.11134975108355076,0.05872084615254781,0.08048126547593074,0.07970508305407764,0.0,0.0,0.310289097779293,0.006661938000857296,0.06908093015906643,0.0,0.029360180066512517,0.0053319570602383464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09786213726368968,0.06748993944082886,0.3426095223240027,0.0,0.5650757104863043,0.0,0.0,0.08836435636390362,0.0,0.032353504134830596,0.0,0.20389827721901493,0.0,0.0,0.04430351416883732,0.02712971456669243,0.0009554322469383751,0.0,0.07904386284542411,0.007393156932526974,0.28178526210212457,0.0
1201,senior,0.02832882826417433,0.035186045266761834,0.0,0.24823523203247755,0.0,0.0,0.0,0.08663970737539232,0.0,0.0,0.0,0.6215252762230438,0.0805211414265463,0.0,0.050853072788136666,0.689257994832668,0.0,0.0,1.0972845325966443,0.06852227448689692,0.2825678989521688,0.0,0.0,0.0,0.0,0.0,0.1841368600765297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026812297743639756,0.0,0.0,0.0,0.0656306612719285,0.0,0.0,0.6543194735109883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04492927677698097
1202,seniors,0.0,0.08632614328165074,0.0,0.70994977305382,0.0,0.0,0.0,0.1357165492295331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0122596945359577,0.0,0.0,4.812868783542382,0.0,0.025640030787548,0.0,0.0,0.0,0.0,0.0,0.14117975927578594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,sense,0.4112415544480968,0.009057852718991793,0.0,0.0008809871234861078,0.025595906257905258,0.08063248787093356,0.0,0.09537538326268373,0.0,0.3185818205257553,0.0630198610136802,0.12776979667719898,0.019623033947873323,0.0,0.11164309324543291,0.0356548046321263,0.12193044699826844,0.09658645378422029,0.0035473766816202573,0.02797481379453862,0.020463415752339155,0.0555334901344962,0.0751049169199983,0.10495464819170681,0.0,0.0,0.010568606286300903,0.029581256704913655,0.0740635327761699,0.036101610758856546,0.0,0.22487492901489015,0.820958852069713,0.008700712246337587,0.0,0.0,0.17007208756772338,0.0,0.01575061655180921,0.08618582254942704,0.0786089548111952,0.49079448446908885,0.0057041601428355244,0.08940695767415081,0.0197426282942064,0.0,0.27701962600754687,0.02339117363281649,0.1328146091379219,0.0
1204,sent,0.2819826316154808,0.0775743592582389,0.044677263492399165,0.0,0.02553042462062002,0.0,0.0,0.0,0.1487789186844336,0.0,0.0,0.0,0.5396755777943165,0.02316868302969695,0.07683296707046534,0.0,0.05675646684935729,0.05473816075454247,0.0,0.03942228466645773,0.0,0.0,0.0,0.0,0.0,0.01594122467420559,0.0,0.0,0.018369568614291454,0.01612753609428885,0.2795319551475795,0.0,0.3418615723989984,0.0,0.0,0.07878132815424399,0.08390806595567393,0.010382800451385496,0.016476399779899942,0.15186088944595336,0.014334634327073555,0.10694859456956263,0.044564844565376724,0.00013229100219706904,0.037356461600917476,0.0,0.004784733712287896,0.0,0.08885160282696605,0.0
1205,september,0.3884610143079432,0.0,0.24924304895029245,0.0,0.09995078808343814,0.08949307262808742,0.0,0.0,0.13045637933785734,0.0,0.0,0.0,0.2530265582991938,0.0036608000871472925,0.06912950626268406,0.20307793175908107,0.19844189905284734,0.0,0.0,0.005846329503730228,0.023665416160195855,0.0,0.017804964353559678,0.02239213902192426,0.0,0.0,0.0,0.0,0.0,0.011220384535683624,0.39794493129091213,0.23189695704756938,0.0,0.0,0.0,0.12568772243721965,0.0,0.0015117657149681175,0.5505457792841156,0.11988902537098355,0.11515450467887572,0.42831608566988266,0.08334521299428188,0.0,0.0,0.0,0.3043081941793801,0.0,0.0,0.0
1206,seriously,0.05176473314932976,0.06276946251429012,0.011836565146221487,0.029336141513838433,0.05944227366837219,0.0064351364705326425,0.0,0.0,0.0,0.04817652665637061,0.0,0.0,0.1124312233019737,0.013468626555271262,0.09050794572549757,0.015674789539848813,0.07261778126514551,0.04679698930579913,0.01866424267339684,0.08336840292211693,0.01336662064406675,0.0,0.008414810731892056,0.08520149904893244,0.022654424099313817,0.044116282702350566,0.0007978088459323413,0.012836241204327158,0.03139530697965416,0.05085153396214314,0.05771091110150485,0.15965507388123523,0.1030638690977746,0.0,0.05450370712798079,0.003348670559782387,0.03941913582797839,0.012833604200259958,0.04138374342884168,0.09467231958255382,0.03243847769564175,0.027086494506180187,0.006690765004827773,0.015303348921985357,0.046956417620113745,0.0,0.04091630911075332,0.0,0.0,0.048555626966925426
1207,serve,0.28563481951609765,0.0,0.0,0.03672742803323433,0.0,0.0,0.13312941847904697,0.0,0.08015735800147271,0.0,0.0,0.08982445384376105,0.3101878012354955,0.21727701547264097,0.3996954219850191,0.0,0.04178306079805651,0.0,0.0,0.41464839639450246,0.15371043877495413,0.0,0.0,0.0,0.0,0.0,0.07585841812310942,0.0,0.0,0.0,0.06507885535964196,0.11522286405539452,0.0,0.0,0.39437130611257254,0.0,0.10518396080377254,0.3576740055269532,0.07846731603142214,0.0015796064046295817,0.0,1.9523010050919418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,served,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518174599211607,0.17321634954659448,0.6221919533331717,0.09068485218863201,0.0,0.0,0.0,0.0,0.39260275104333436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07952617205159884,0.0,0.0,0.0,0.3179974324203837,0.0,0.0,0.0,0.04124980614364392,0.0,0.0,5.252494654530014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,service,0.0,0.0,0.09900280782804315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337669017392435,0.745839044494363,0.0,0.0,0.0,0.0,0.0,0.47157243953154726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369980861572488,0.0,3.405469866886905,0.0,0.0,0.42468770488871077,0.0,0.0,0.0,0.4118878127503088,7.312195231385732,0.0676962460561148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,services,0.0,0.0,0.9800644446888503,1.6760888105767047,0.0,0.0,0.03165851036648073,0.0,0.0,0.0,0.0,0.0,0.0,0.37706276475744765,1.7651431580918928,0.0,0.0,0.0,0.02684750365948874,0.0,0.9202766779680615,0.0,0.0,0.0,0.0,0.0,0.3803994788874643,0.0,0.6061852308339051,0.19485794458188005,0.0,1.2140354958167277,0.0,0.0,0.5960807973475833,0.0,0.6060638242717353,0.6584989708970098,0.003174317399007855,0.0,0.0,0.4711379169866248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,serving,0.0,0.0,0.0,0.0,0.0,0.0,0.03539848719133697,0.0,0.0,0.0,0.0,0.09519059773812275,0.04441922567120268,0.15459684540159904,0.261724145861945,0.0,0.0,0.0,0.0,0.08666887166027566,0.0,0.0,0.0,0.0,0.0,0.0,0.009292692331907661,0.0,0.0,0.0,0.2975009863941255,0.0,0.0,0.0,0.1269266783457212,0.0,0.0,0.30314524588153574,0.0,0.0,0.0,1.9566412563671827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,session,0.0,0.0,0.0,0.0,0.0,0.0,0.010234320476000381,0.0,0.18919839030729793,0.0,0.0,0.007625693118798458,1.5217691247090384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17326952062877868,0.0428694397624839,0.0,0.06916649608628404,0.01130090968403941,0.0,0.0,0.02095102945547283,0.0,0.0,0.0,0.0,0.0,0.0,0.06908539369439408,0.09977785828179037,0.0,0.0,0.0
1213,set,0.2527971978106205,0.2381825213318322,0.028865243528243267,0.010500711527944588,0.04951937786115014,0.0,0.09353131171175841,0.0,0.0,0.18027352526258666,0.0319334713587206,0.08425728702174363,0.22634344790709057,0.0,0.030950484813529588,0.04813400836288254,0.03971481686754254,0.013566454914795457,0.023226816760030487,0.15209374857423413,0.06949217064485058,0.04712975029865243,0.05102515181879249,0.051978745733327864,0.028539244259304576,0.0687619216757028,0.0048991506381755555,0.04320517544634085,0.001873761033501345,0.07544292948843122,0.08063665691774706,0.4984771001158743,0.48845710994389363,0.14171117337662237,0.02140686864461148,0.072146137617931,0.1988213793175604,0.0,0.03872548732580514,0.15687153857340178,0.12926564335066448,0.2597450281826916,0.0,0.08062018388362441,0.021114755010970668,0.10059481032535696,0.11071046486491777,0.048226952294381245,0.21053422110292436,0.1313997692186063
1214,shall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707544503197005,0.0,0.0,0.059003599738080295,0.007717178241170246,0.0,0.0,0.0,0.0,0.0,0.27087487700484986,0.0,0.0,0.0,0.0,0.0,0.069169935726018,0.0,0.0,0.0,0.0,0.0,0.24724930909542514,0.0,0.10450624887824787,0.0,0.24519822797568125,0.08180900282028267,0.0,0.0,0.3693383551617288,0.0,0.11603237678248439,0.0,0.0,0.0,1.0326587128108775,0.4154525095087486,0.0,0.0,0.0
1215,share,0.40113261687521057,0.033652843078356594,0.16839775364852824,0.047636091818068604,0.1061767381214193,0.0,0.027534103633018003,0.15912637253463963,0.01659677271666274,0.019435543563925673,0.0,0.09374272349033294,0.0,0.0,0.05867569451289327,0.0031628371640154804,0.0,0.026882618984264806,0.01731803656120814,0.0,0.04704307526815108,0.06428500159940423,0.0859523364623583,0.0,0.047852566866072414,0.0,0.0,0.11103019903573924,0.060630134992445496,0.18170401219010948,0.04740479772003454,0.1167361298910175,0.11426110385299416,0.021644122245785907,0.03707963478274938,0.0,0.29166799822204176,0.018499035820245854,0.09329790131615692,0.33076752623465394,0.0,0.4232910085633107,0.0,0.06884863712965834,0.07892294656307908,0.0,0.0,0.04210272996388327,0.0,0.5179327308556647
1216,short,0.151432106452167,0.10127018596713515,0.1645159512118203,0.016015444896763566,0.07212269997157596,0.08628931504404451,0.016833155779558025,0.029865389196902077,0.0,0.04839639237478169,0.05830829576330023,0.018333116690984225,0.22081369724201855,0.0,0.13560847875967955,0.05427888568754728,0.027888145711943018,0.057585078716319085,0.009496428332603038,0.044615663140090446,0.03660917735640871,0.021525968689222793,0.05912135816861039,0.0498788032487382,0.03162089511620772,0.023001592557557533,0.024509967319170937,0.017186050116410886,0.03575682796782124,0.06214944795399706,0.08679749661323855,0.2549033613931971,0.09677963603122046,0.010060617142253266,0.0,0.03233611189877618,0.001066881363911268,0.0,0.016548663570717645,0.07312681263848084,0.06993408638487005,0.22549393880620872,0.002490577679238952,0.08805979875313291,0.14219271869435243,0.0,0.06107502779505821,0.01113356772591955,0.03491318728267181,0.1716090856091198
1217,shows,0.12281754320826917,0.05248279738512133,0.0,0.0010127015956894532,0.001446670509325014,0.05180537748861219,0.03926948423400227,0.01862656686031387,0.0,0.0,0.00043067508488902213,0.01111149697509637,0.030291042561211238,0.0,0.0,0.034036728214701266,0.17796717827010358,0.014538470798789995,0.006869013967226407,0.048458984909615116,0.0,0.0008020534428136668,0.014198287790433604,0.03342353347314574,0.08057673379801618,0.011467747429012376,0.0,0.011274021918152492,0.10561627792870633,0.022273732162099814,0.028754183295587207,0.0024785516610580254,0.23717437881992956,0.02018335772611159,0.0,0.015372795355642281,0.0,0.013302036122041056,0.017737865332953077,0.017663813188663263,0.060138204028434526,0.060506946795386415,0.0015857644548943114,0.07052224244976879,0.16075517658924307,0.0,0.0,0.002392329692226448,0.009519804657091251,0.4018963258625173
1218,sides,0.0,0.0,0.0,0.0,0.33108125351587775,0.02885939370875357,0.0,0.0,0.43490767532308183,0.07581173344087434,0.0,0.2417563188335482,0.8113354349246586,0.0,0.0,0.0,0.0,0.061449109441741305,0.0,0.0,0.0,0.0,0.0,0.13825554521209085,0.0,0.010923915342796062,0.005827282436977567,0.0,0.0,0.0102260510038035,0.0,0.14415423382610712,0.4800736059548161,0.0,0.4251480158359862,0.0,0.0,0.018094305213155627,0.0,0.0,0.0,0.0,0.036286639596312946,0.0,0.0,0.09825465565929506,0.06138231872190406,0.0,0.0,0.0
1219,signed,0.061724899821387486,0.020971657642275498,0.09417188768093666,0.07316586095471889,0.07515302276503025,0.018746858908903843,0.004922576728992023,0.027872728045286285,0.13471516556256133,0.0,0.00407442498571255,0.0,0.33755277985524335,0.03417376200391548,0.002415953163160231,0.0,0.09226959208062926,0.13850215525769555,0.013273446878200198,0.005994165156917028,0.0,0.0,0.007406775784627306,0.1187456315932029,0.0,0.11327983025306493,0.0,0.020289193169364297,0.01290807382994503,0.06522146666659226,0.0,0.33827719619364827,0.17752231247045663,0.038664077117751716,0.0,0.170204987543203,0.0,0.02441409458782181,0.0,0.21626426489337378,0.0,0.03276107699728478,0.0,0.0,0.005064283403235312,0.0,0.09287215325141066,0.0,0.0,0.0
